variant,counts_9114_c_F_1,counts_9114_c_F_3,counts_9114_c_F_2,counts_9114_c_F_6,counts_9114_c_F_7,counts_9114_c_F_5,counts_9114_c_F_4,counts_9114_c_F_8
0011010111110111,11.0,31.0,10.0,45.0,29.0,45.0,17.0,38.0
0011010111101111,11.0,33.0,9.0,24.0,13.0,28.0,13.0,8.0
0011010111000011,11.0,54.0,10.0,44.0,34.0,80.0,59.0,22.0
0011010110010101,11.0,13.0,6.0,39.0,36.0,12.0,10.0,85.0
0011010110010100,11.0,28.0,13.0,12.0,32.0,13.0,10.0,27.0
0011010110001011,11.0,14.0,10.0,42.0,20.0,17.0,13.0,18.0
0011010100111101,11.0,8.0,13.0,7.0,19.0,23.0,22.0,51.0
0011010100000001,11.0,84.0,8.0,75.0,26.0,47.0,60.0,80.0
0011010010111011,11.0,12.0,9.0,16.0,14.0,15.0,6.0,50.0
0011010010100011,11.0,34.0,16.0,56.0,65.0,64.0,50.0,67.0
0011010010010010,11.0,38.0,17.0,16.0,26.0,54.0,76.0,35.0
0011010001011001,11.0,38.0,8.0,11.0,20.0,32.0,12.0,68.0
0011010001001100,11.0,82.0,64.0,39.0,73.0,56.0,46.0,44.0
0011010000111101,11.0,40.0,12.0,24.0,70.0,50.0,16.0,96.0
0011010000110000,11.0,32.0,5.0,12.0,30.0,23.0,15.0,31.0
0011010000101101,11.0,16.0,8.0,13.0,28.0,16.0,76.0,70.0
0011010000011110,11.0,15.0,47.0,46.0,27.0,127.0,22.0,56.0
0011010000000011,11.0,53.0,17.0,29.0,59.0,47.0,48.0,116.0
0011001111001010,11.0,23.0,15.0,27.0,4.0,26.0,13.0,2.0
0011001110101110,11.0,25.0,11.0,17.0,23.0,32.0,17.0,20.0
0011001101100011,11.0,49.0,9.0,46.0,65.0,29.0,36.0,22.0
0011001101011110,11.0,17.0,31.0,24.0,10.0,23.0,23.0,6.0
0011001101000111,11.0,35.0,9.0,28.0,8.0,12.0,21.0,38.0
0011001100110110,11.0,18.0,16.0,6.0,16.0,8.0,24.0,17.0
0011001100011001,11.0,24.0,13.0,46.0,48.0,87.0,49.0,80.0
0011001010000010,11.0,20.0,14.0,13.0,27.0,26.0,38.0,7.0
0011001001101101,11.0,26.0,18.0,10.0,24.0,40.0,26.0,61.0
0011001001100011,11.0,62.0,36.0,28.0,45.0,23.0,56.0,55.0
0011001000110001,11.0,11.0,9.0,32.0,20.0,21.0,12.0,19.0
0011001000011001,11.0,20.0,12.0,21.0,27.0,37.0,8.0,110.0
0011001000010000,11.0,22.0,2.0,61.0,91.0,107.0,93.0,17.0
0011000111010010,11.0,321.0,50.0,89.0,30.0,169.0,133.0,7.0
0011000110101100,11.0,18.0,8.0,19.0,22.0,49.0,18.0,17.0
0011000110011111,11.0,19.0,7.0,22.0,36.0,31.0,66.0,121.0
0011000100110111,11.0,47.0,5.0,9.0,9.0,9.0,11.0,78.0
0011000100000001,11.0,33.0,76.0,29.0,46.0,22.0,28.0,48.0
0011000011111101,11.0,18.0,10.0,83.0,83.0,51.0,25.0,57.0
0011000011101111,11.0,32.0,13.0,26.0,60.0,51.0,21.0,73.0
0011000011001000,11.0,95.0,9.0,109.0,6.0,79.0,46.0,0.0
0011000011000101,11.0,21.0,10.0,32.0,14.0,43.0,14.0,14.0
0011000010111101,11.0,22.0,13.0,12.0,12.0,8.0,17.0,61.0
0011000010101001,11.0,24.0,5.0,26.0,32.0,45.0,48.0,36.0
0011000010100101,11.0,12.0,4.0,30.0,30.0,12.0,8.0,52.0
0011000010011101,11.0,81.0,19.0,15.0,122.0,90.0,66.0,144.0
0011000010001011,11.0,68.0,8.0,61.0,70.0,37.0,37.0,71.0
0011000010000110,11.0,37.0,8.0,31.0,14.0,15.0,29.0,45.0
0011000001111010,11.0,119.0,16.0,46.0,54.0,145.0,77.0,30.0
0011000001110001,11.0,81.0,17.0,37.0,36.0,58.0,72.0,57.0
0011000001101111,11.0,16.0,20.0,41.0,28.0,36.0,25.0,71.0
0011000001100100,11.0,62.0,6.0,16.0,26.0,30.0,16.0,16.0
0011000000110101,11.0,12.0,47.0,18.0,25.0,43.0,8.0,83.0
0011000000100101,11.0,11.0,41.0,41.0,78.0,14.0,35.0,97.0
0011000000011010,11.0,28.0,24.0,33.0,26.0,80.0,48.0,56.0
0011000000010011,11.0,31.0,25.0,28.0,70.0,69.0,48.0,78.0
0011000000001000,11.0,50.0,11.0,107.0,54.0,64.0,54.0,58.0
0010111110111110,11.0,19.0,3.0,36.0,13.0,41.0,21.0,10.0
0010111110100010,11.0,26.0,5.0,24.0,16.0,45.0,17.0,1.0
0010111110100000,11.0,23.0,49.0,16.0,4.0,25.0,29.0,3.0
0010111110010011,11.0,32.0,4.0,32.0,14.0,54.0,44.0,36.0
0010111101011000,11.0,26.0,9.0,29.0,45.0,33.0,81.0,4.0
0010111100110011,11.0,92.0,23.0,13.0,18.0,37.0,21.0,39.0
0010111010010000,11.0,105.0,8.0,41.0,56.0,48.0,36.0,11.0
0010111001001111,11.0,26.0,5.0,19.0,13.0,14.0,20.0,1.0
0010111001001101,11.0,32.0,44.0,56.0,20.0,48.0,37.0,14.0
0010111000001010,11.0,56.0,8.0,35.0,33.0,28.0,22.0,11.0
0010110111110111,11.0,49.0,5.0,19.0,9.0,28.0,10.0,8.0
0010110111011000,11.0,6.0,1.0,13.0,8.0,30.0,26.0,0.0
0010110110111111,11.0,39.0,2.0,21.0,10.0,17.0,18.0,9.0
0010110101101110,11.0,49.0,3.0,60.0,4.0,37.0,56.0,0.0
0010110101001000,11.0,21.0,18.0,45.0,4.0,39.0,18.0,4.0
0010110100101010,11.0,8.0,8.0,7.0,22.0,13.0,11.0,0.0
0010110011000011,11.0,27.0,11.0,12.0,18.0,89.0,19.0,5.0
0010110001001101,11.0,29.0,16.0,31.0,38.0,53.0,12.0,10.0
0010110000111111,11.0,93.0,141.0,15.0,19.0,9.0,6.0,23.0
0010110000111101,11.0,67.0,41.0,30.0,14.0,5.0,8.0,31.0
0010110000001101,11.0,27.0,33.0,8.0,14.0,17.0,4.0,16.0
0010110000001000,11.0,22.0,37.0,10.0,30.0,34.0,17.0,9.0
0010101111001100,11.0,25.0,37.0,14.0,19.0,56.0,21.0,4.0
0010101110110101,11.0,16.0,3.0,13.0,11.0,12.0,5.0,21.0
0010101101111101,11.0,16.0,16.0,11.0,16.0,17.0,21.0,24.0
0010101101110011,11.0,43.0,4.0,26.0,38.0,50.0,42.0,5.0
0010101101101011,11.0,42.0,9.0,49.0,13.0,28.0,14.0,5.0
0010101011100011,11.0,33.0,27.0,53.0,3.0,98.0,70.0,0.0
0010101011000101,11.0,64.0,8.0,14.0,10.0,16.0,19.0,11.0
0010101001101111,11.0,37.0,15.0,29.0,39.0,44.0,40.0,44.0
0010101001100011,11.0,32.0,19.0,30.0,21.0,40.0,56.0,7.0
0010101001011011,11.0,48.0,8.0,27.0,20.0,39.0,15.0,9.0
0010101001010010,11.0,53.0,7.0,59.0,45.0,87.0,28.0,2.0
0010101001001000,11.0,33.0,9.0,60.0,13.0,101.0,31.0,1.0
0010101000000110,11.0,20.0,8.0,28.0,61.0,26.0,100.0,10.0
0010100111110110,11.0,11.0,1.0,6.0,0.0,2.0,7.0,1.0
0010100010001000,11.0,10.0,4.0,11.0,3.0,8.0,4.0,0.0
0010011111101001,11.0,98.0,6.0,25.0,28.0,51.0,37.0,7.0
0010011111100111,11.0,67.0,7.0,33.0,18.0,45.0,41.0,4.0
0010011110110010,11.0,18.0,18.0,17.0,35.0,32.0,43.0,16.0
0010011110010010,11.0,16.0,3.0,36.0,35.0,28.0,10.0,9.0
0010011110010000,11.0,53.0,46.0,10.0,15.0,14.0,10.0,52.0
0010011101100011,11.0,136.0,75.0,58.0,26.0,67.0,40.0,4.0
0010011101010000,11.0,29.0,20.0,79.0,58.0,108.0,70.0,27.0
0010011100100100,11.0,17.0,97.0,40.0,34.0,18.0,12.0,7.0
0010011100011011,11.0,24.0,15.0,24.0,20.0,33.0,16.0,43.0
0010011100001100,11.0,11.0,7.0,31.0,18.0,42.0,18.0,59.0
0010011100000011,11.0,52.0,13.0,46.0,13.0,59.0,28.0,45.0
0010011010100001,11.0,24.0,5.0,25.0,7.0,52.0,16.0,63.0
0010011010001111,11.0,22.0,35.0,20.0,19.0,32.0,10.0,39.0
0010011010000011,11.0,43.0,6.0,56.0,101.0,37.0,45.0,48.0
0010011001100010,11.0,103.0,125.0,85.0,21.0,148.0,68.0,8.0
0010011000100100,11.0,30.0,6.0,102.0,31.0,87.0,32.0,13.0
0010011000100000,11.0,79.0,85.0,27.0,42.0,76.0,30.0,20.0
0010011000010010,11.0,31.0,29.0,51.0,30.0,83.0,76.0,45.0
0010011000010000,11.0,58.0,43.0,18.0,20.0,54.0,37.0,23.0
0010011000001111,11.0,9.0,11.0,26.0,41.0,24.0,42.0,38.0
0010010111011011,11.0,147.0,200.0,82.0,39.0,108.0,144.0,29.0
0010010111001111,11.0,39.0,15.0,53.0,28.0,61.0,66.0,8.0
0010010110000011,11.0,47.0,12.0,49.0,114.0,41.0,54.0,71.0
0010010110000001,11.0,41.0,19.0,40.0,43.0,34.0,91.0,104.0
0010010101110000,11.0,66.0,43.0,75.0,73.0,95.0,56.0,5.0
0010010101001100,11.0,52.0,58.0,85.0,119.0,54.0,46.0,25.0
0010010100100000,11.0,120.0,11.0,69.0,67.0,61.0,56.0,17.0
0010010011110111,11.0,51.0,31.0,45.0,37.0,70.0,34.0,51.0
0010010011110001,11.0,114.0,7.0,25.0,97.0,47.0,144.0,53.0
0010010011011011,11.0,111.0,51.0,76.0,51.0,119.0,84.0,36.0
0010010011010001,11.0,67.0,12.0,84.0,52.0,152.0,109.0,98.0
0010010011001000,11.0,84.0,21.0,65.0,34.0,62.0,103.0,5.0
0010010010111111,11.0,22.0,11.0,27.0,36.0,25.0,9.0,62.0
0010010010100010,11.0,43.0,20.0,71.0,53.0,92.0,103.0,22.0
0010010010001100,11.0,62.0,34.0,38.0,39.0,41.0,61.0,45.0
0010010010001000,11.0,110.0,36.0,77.0,59.0,99.0,155.0,19.0
0010010001000110,11.0,107.0,13.0,72.0,46.0,132.0,128.0,5.0
0010010001000100,11.0,100.0,46.0,87.0,36.0,214.0,70.0,10.0
0010010000100100,11.0,47.0,33.0,56.0,45.0,56.0,44.0,42.0
0010010000010100,11.0,81.0,42.0,44.0,80.0,31.0,63.0,37.0
0010001111111101,11.0,40.0,6.0,20.0,41.0,41.0,23.0,73.0
0010001111100011,11.0,76.0,21.0,15.0,27.0,43.0,64.0,0.0
0010001111001011,11.0,18.0,7.0,26.0,5.0,17.0,22.0,2.0
0010001110011111,11.0,17.0,11.0,47.0,28.0,15.0,4.0,59.0
0010001101010010,11.0,16.0,5.0,14.0,12.0,24.0,17.0,4.0
0010001100010011,11.0,19.0,37.0,21.0,24.0,68.0,25.0,36.0
0010001011101100,11.0,22.0,2.0,45.0,14.0,78.0,136.0,12.0
0010001010101100,11.0,13.0,30.0,30.0,38.0,64.0,27.0,16.0
0010001010100111,11.0,49.0,77.0,15.0,10.0,32.0,6.0,19.0
0010001001111001,11.0,21.0,7.0,12.0,8.0,18.0,15.0,32.0
0010001001011111,11.0,19.0,8.0,21.0,54.0,20.0,20.0,43.0
0010001000000111,11.0,13.0,5.0,13.0,13.0,9.0,9.0,53.0
0010000011010000,11.0,7.0,3.0,17.0,33.0,18.0,15.0,1.0
0010000010011101,11.0,3.0,37.0,21.0,50.0,18.0,4.0,73.0
0001111111011011,11.0,11.0,11.0,5.0,13.0,19.0,12.0,1.0
0001111110001100,11.0,5.0,2.0,9.0,15.0,13.0,2.0,12.0
0001111100001100,11.0,31.0,15.0,29.0,11.0,35.0,21.0,8.0
0001111100000001,11.0,142.0,44.0,35.0,34.0,62.0,21.0,31.0
0001111010101110,11.0,20.0,5.0,19.0,8.0,7.0,12.0,1.0
0001111010011011,11.0,52.0,10.0,17.0,15.0,34.0,14.0,47.0
0001111001011110,11.0,38.0,4.0,29.0,7.0,17.0,14.0,5.0
0001111000110001,11.0,10.0,4.0,11.0,12.0,37.0,4.0,8.0
0001111000010000,11.0,33.0,10.0,52.0,32.0,69.0,4.0,35.0
0001110111010101,11.0,35.0,17.0,12.0,5.0,8.0,9.0,8.0
0001110011000001,11.0,24.0,16.0,24.0,5.0,15.0,15.0,1.0
0001110001111001,11.0,8.0,6.0,13.0,9.0,27.0,9.0,26.0
0001101111111010,11.0,119.0,57.0,35.0,6.0,61.0,40.0,1.0
0001101111001101,11.0,25.0,18.0,8.0,40.0,62.0,55.0,9.0
0001101101111111,11.0,12.0,16.0,6.0,21.0,27.0,20.0,23.0
0001101101110011,11.0,69.0,23.0,39.0,26.0,34.0,18.0,14.0
0001101100101111,11.0,21.0,6.0,13.0,12.0,17.0,17.0,47.0
0001101100100000,11.0,47.0,31.0,50.0,12.0,52.0,48.0,6.0
0001101011101101,11.0,31.0,16.0,27.0,17.0,67.0,19.0,17.0
0001101011011110,11.0,39.0,8.0,18.0,5.0,10.0,7.0,3.0
0001101010101111,11.0,16.0,9.0,18.0,13.0,22.0,14.0,27.0
0001101010100110,11.0,34.0,10.0,23.0,8.0,57.0,31.0,3.0
0001101010011010,11.0,40.0,14.0,54.0,11.0,50.0,21.0,13.0
0001101001111001,11.0,36.0,11.0,53.0,28.0,16.0,11.0,38.0
0001101001101101,11.0,59.0,116.0,35.0,36.0,31.0,23.0,27.0
0001101000101011,11.0,35.0,11.0,24.0,23.0,25.0,27.0,22.0
0001101000011111,11.0,22.0,15.0,12.0,20.0,21.0,7.0,32.0
0001101000011110,11.0,21.0,12.0,29.0,39.0,49.0,6.0,10.0
0001101000001100,11.0,51.0,43.0,58.0,34.0,45.0,29.0,29.0
0001101000000011,11.0,60.0,22.0,90.0,60.0,72.0,49.0,54.0
0001100111011011,11.0,30.0,3.0,20.0,18.0,49.0,23.0,7.0
0001100110101100,11.0,20.0,5.0,5.0,12.0,22.0,22.0,7.0
0001100110101011,11.0,12.0,9.0,12.0,22.0,34.0,15.0,12.0
0001100101100000,11.0,26.0,5.0,49.0,1.0,29.0,35.0,1.0
0001100101001100,11.0,34.0,4.0,10.0,20.0,52.0,26.0,2.0
0001100101000101,11.0,15.0,4.0,28.0,25.0,31.0,18.0,7.0
0001100100110100,11.0,9.0,4.0,42.0,16.0,26.0,20.0,14.0
0001100100011000,11.0,16.0,23.0,24.0,10.0,30.0,17.0,9.0
0001100100010001,11.0,79.0,5.0,24.0,26.0,33.0,18.0,63.0
0001100010101000,11.0,33.0,9.0,11.0,8.0,18.0,9.0,2.0
0001100010001110,11.0,100.0,2.0,43.0,18.0,47.0,42.0,15.0
0001100010000101,11.0,36.0,35.0,61.0,67.0,28.0,32.0,82.0
0001100001101111,11.0,19.0,10.0,17.0,20.0,21.0,24.0,23.0
0001100001001111,11.0,11.0,4.0,19.0,10.0,25.0,11.0,15.0
0001011111100001,11.0,185.0,18.0,36.0,32.0,70.0,47.0,1.0
0001011111010001,11.0,36.0,20.0,8.0,12.0,55.0,22.0,4.0
0001011111001001,11.0,39.0,10.0,23.0,3.0,22.0,45.0,4.0
0001011111000010,11.0,41.0,27.0,16.0,5.0,51.0,63.0,0.0
0001011110111011,11.0,31.0,25.0,10.0,24.0,29.0,12.0,39.0
0001011110111001,11.0,9.0,11.0,10.0,13.0,17.0,3.0,17.0
0001011110010011,11.0,124.0,19.0,27.0,55.0,49.0,38.0,52.0
0001011110000011,11.0,56.0,29.0,12.0,15.0,48.0,19.0,33.0
0001011101110011,11.0,47.0,8.0,12.0,10.0,18.0,27.0,16.0
0001011101110000,11.0,127.0,11.0,18.0,14.0,73.0,28.0,12.0
0001011101101101,11.0,79.0,9.0,47.0,35.0,53.0,33.0,58.0
0001011101101001,11.0,81.0,26.0,41.0,54.0,49.0,57.0,21.0
0001011101100111,11.0,38.0,6.0,11.0,21.0,21.0,43.0,24.0
0001011100101001,11.0,49.0,15.0,70.0,53.0,71.0,49.0,42.0
0001011011011000,11.0,46.0,23.0,11.0,26.0,50.0,28.0,2.0
0001011010111101,11.0,16.0,13.0,7.0,23.0,23.0,6.0,29.0
0001011010011110,11.0,12.0,9.0,39.0,27.0,26.0,13.0,20.0
0001011010011010,11.0,44.0,8.0,46.0,63.0,90.0,37.0,20.0
0001011001110100,11.0,34.0,12.0,43.0,47.0,58.0,15.0,27.0
0001011001001111,11.0,17.0,46.0,36.0,19.0,43.0,8.0,30.0
0001011001000000,11.0,99.0,12.0,29.0,9.0,70.0,39.0,1.0
0001011000111011,11.0,11.0,20.0,42.0,25.0,11.0,25.0,48.0
0001011000110011,11.0,55.0,6.0,13.0,22.0,27.0,5.0,62.0
0001011000000000,11.0,114.0,26.0,30.0,12.0,27.0,27.0,9.0
0001010111100100,11.0,49.0,13.0,20.0,27.0,76.0,59.0,3.0
0001010111001001,11.0,60.0,10.0,49.0,15.0,65.0,39.0,6.0
0001010110111110,11.0,18.0,33.0,18.0,9.0,29.0,5.0,18.0
0001010110011001,11.0,55.0,11.0,25.0,20.0,31.0,18.0,36.0
0001010110011000,11.0,37.0,32.0,24.0,40.0,22.0,25.0,24.0
0001010110000001,11.0,73.0,29.0,19.0,24.0,31.0,12.0,23.0
0001010101000011,11.0,37.0,22.0,31.0,15.0,31.0,32.0,2.0
0001010100011101,11.0,19.0,34.0,10.0,15.0,21.0,22.0,48.0
0001010100000010,11.0,34.0,5.0,16.0,15.0,32.0,38.0,5.0
0001010011100011,11.0,80.0,4.0,41.0,12.0,80.0,49.0,7.0
0001010011011011,11.0,54.0,10.0,33.0,49.0,48.0,32.0,14.0
0001010011001100,11.0,19.0,19.0,30.0,10.0,24.0,28.0,9.0
0001010011000011,11.0,56.0,27.0,35.0,15.0,42.0,27.0,5.0
0001010010101010,11.0,87.0,14.0,32.0,28.0,76.0,41.0,5.0
0001010010101001,11.0,17.0,11.0,16.0,17.0,30.0,16.0,21.0
0001010010100010,11.0,78.0,51.0,53.0,45.0,80.0,63.0,13.0
0001010010000110,11.0,17.0,7.0,16.0,14.0,46.0,31.0,6.0
0001010000100011,11.0,47.0,10.0,30.0,21.0,44.0,11.0,35.0
0001001111111011,11.0,24.0,5.0,33.0,35.0,27.0,43.0,14.0
0001001110111101,11.0,10.0,7.0,19.0,23.0,11.0,6.0,52.0
0001001110011110,11.0,10.0,8.0,27.0,4.0,21.0,13.0,10.0
0001001110011100,11.0,33.0,13.0,34.0,19.0,29.0,7.0,43.0
0001001101100001,11.0,57.0,8.0,47.0,20.0,34.0,14.0,12.0
0001001101001010,11.0,101.0,11.0,19.0,6.0,35.0,41.0,1.0
0001001101000101,11.0,19.0,11.0,17.0,23.0,21.0,14.0,9.0
0001001100101010,11.0,45.0,18.0,24.0,16.0,50.0,18.0,3.0
0001001100011111,11.0,38.0,31.0,15.0,7.0,15.0,10.0,32.0
0001001100001000,11.0,158.0,120.0,46.0,13.0,32.0,13.0,8.0
0001001010100100,11.0,21.0,10.0,14.0,12.0,24.0,9.0,5.0
0001001010010001,11.0,40.0,13.0,24.0,37.0,22.0,18.0,90.0
0001001010001011,11.0,30.0,25.0,21.0,17.0,36.0,25.0,18.0
0001001010000000,11.0,22.0,13.0,45.0,4.0,41.0,38.0,3.0
0001001000101110,11.0,47.0,18.0,15.0,13.0,14.0,15.0,11.0
0001000111101010,11.0,95.0,28.0,27.0,11.0,55.0,51.0,0.0
0001000111001101,11.0,36.0,7.0,20.0,5.0,46.0,32.0,21.0
0001000110111010,11.0,80.0,11.0,24.0,22.0,35.0,33.0,15.0
0001000110111001,11.0,37.0,34.0,70.0,28.0,42.0,39.0,68.0
0001000110011111,11.0,26.0,29.0,18.0,21.0,18.0,22.0,69.0
0001000110010010,11.0,172.0,11.0,50.0,34.0,143.0,48.0,15.0
0001000110000101,11.0,33.0,83.0,39.0,26.0,15.0,13.0,67.0
0001000101100001,11.0,188.0,31.0,86.0,37.0,47.0,86.0,17.0
0001000101010111,11.0,30.0,9.0,22.0,15.0,31.0,15.0,16.0
0001000101010110,11.0,66.0,13.0,30.0,11.0,21.0,18.0,3.0
0001000101000111,11.0,61.0,79.0,15.0,10.0,43.0,32.0,8.0
0001000100110111,11.0,33.0,13.0,7.0,6.0,13.0,10.0,38.0
0001000100110101,11.0,42.0,19.0,25.0,9.0,25.0,12.0,38.0
0001000100100100,11.0,25.0,9.0,25.0,10.0,34.0,8.0,7.0
0001000100000010,11.0,57.0,17.0,66.0,15.0,49.0,72.0,2.0
0001000011100111,11.0,26.0,10.0,40.0,16.0,58.0,23.0,9.0
0001000010101011,11.0,35.0,15.0,28.0,35.0,46.0,38.0,63.0
0001000010010000,11.0,48.0,7.0,34.0,20.0,88.0,28.0,13.0
0001000010001001,11.0,56.0,105.0,50.0,44.0,89.0,21.0,55.0
0001000001100011,11.0,49.0,32.0,34.0,17.0,36.0,24.0,30.0
0001000001000111,11.0,34.0,12.0,50.0,38.0,28.0,65.0,41.0
0001000001000001,11.0,156.0,19.0,74.0,52.0,34.0,24.0,23.0
0001000000111000,11.0,73.0,54.0,35.0,13.0,15.0,39.0,18.0
0001000000010101,11.0,11.0,24.0,33.0,27.0,9.0,22.0,107.0
0001000000010001,11.0,33.0,35.0,30.0,31.0,49.0,35.0,48.0
0000111110011011,11.0,36.0,8.0,21.0,19.0,42.0,17.0,23.0
0000111101011010,11.0,20.0,5.0,26.0,5.0,45.0,21.0,4.0
0000111100011101,11.0,16.0,8.0,12.0,5.0,25.0,10.0,27.0
0000111100001101,11.0,34.0,11.0,6.0,6.0,19.0,10.0,12.0
0000111011100000,11.0,109.0,14.0,11.0,3.0,16.0,23.0,0.0
0000111010110111,11.0,1.0,2.0,8.0,5.0,14.0,4.0,5.0
0000111010100011,11.0,33.0,7.0,14.0,17.0,28.0,13.0,15.0
0000111001110101,11.0,49.0,42.0,7.0,15.0,9.0,24.0,14.0
0000111000011011,11.0,15.0,11.0,23.0,19.0,11.0,19.0,12.0
0000111000010111,11.0,23.0,10.0,16.0,23.0,9.0,17.0,18.0
0000110111010000,11.0,74.0,34.0,21.0,5.0,20.0,20.0,2.0
0000110111001101,11.0,62.0,3.0,15.0,19.0,31.0,21.0,4.0
0000110101010111,11.0,4.0,28.0,19.0,7.0,25.0,5.0,7.0
0000110100110111,11.0,4.0,1.0,7.0,7.0,10.0,8.0,20.0
0000110100010101,11.0,44.0,144.0,8.0,4.0,6.0,11.0,27.0
0000110000111101,11.0,19.0,5.0,3.0,8.0,6.0,4.0,25.0
0000110000000101,11.0,28.0,8.0,5.0,1.0,17.0,3.0,8.0
0000110000000011,11.0,17.0,7.0,34.0,22.0,39.0,23.0,5.0
0000101110110111,11.0,10.0,3.0,29.0,21.0,14.0,7.0,15.0
0000101101100110,11.0,26.0,16.0,9.0,4.0,41.0,20.0,2.0
0000101100010110,11.0,21.0,12.0,11.0,31.0,18.0,11.0,6.0
0000101011000110,11.0,35.0,4.0,25.0,1.0,40.0,19.0,0.0
0000101010101101,11.0,9.0,5.0,11.0,11.0,20.0,11.0,17.0
0000101010101100,11.0,13.0,9.0,17.0,21.0,24.0,37.0,6.0
0000101010011101,11.0,12.0,13.0,12.0,10.0,18.0,19.0,24.0
0000101010010000,11.0,29.0,27.0,40.0,24.0,19.0,18.0,3.0
0000101001000100,11.0,42.0,19.0,18.0,8.0,58.0,40.0,1.0
0000101000100100,11.0,61.0,10.0,37.0,7.0,41.0,32.0,1.0
0000101000100001,11.0,22.0,10.0,26.0,35.0,17.0,23.0,10.0
0000101000000110,11.0,43.0,7.0,17.0,11.0,11.0,40.0,4.0
0000011111101111,11.0,58.0,9.0,37.0,12.0,26.0,26.0,2.0
0000011110110101,11.0,8.0,36.0,20.0,21.0,17.0,17.0,12.0
0000011110100011,11.0,49.0,41.0,20.0,40.0,43.0,40.0,21.0
0000011110011100,11.0,12.0,12.0,10.0,15.0,21.0,30.0,12.0
0000011110001100,11.0,19.0,13.0,7.0,7.0,9.0,14.0,5.0
0000011100001101,11.0,24.0,16.0,17.0,19.0,25.0,12.0,22.0
0000011011111101,11.0,16.0,66.0,9.0,46.0,45.0,33.0,11.0
0000011011110110,11.0,65.0,12.0,13.0,10.0,23.0,20.0,1.0
0000011011001101,11.0,112.0,7.0,24.0,17.0,66.0,30.0,14.0
0000011010010010,11.0,32.0,25.0,37.0,27.0,37.0,47.0,4.0
0000011001011110,11.0,57.0,26.0,22.0,18.0,17.0,38.0,6.0
0000011001010001,11.0,27.0,15.0,39.0,27.0,36.0,7.0,24.0
0000011001000111,11.0,84.0,54.0,29.0,24.0,58.0,25.0,4.0
0000011001000011,11.0,52.0,16.0,51.0,21.0,66.0,86.0,4.0
0000011000101111,11.0,14.0,15.0,15.0,10.0,11.0,6.0,15.0
0000011000101110,11.0,22.0,7.0,19.0,11.0,29.0,17.0,10.0
0000011000001111,11.0,30.0,16.0,23.0,22.0,45.0,25.0,61.0
0000010111110100,11.0,187.0,8.0,43.0,16.0,87.0,75.0,0.0
0000010111101111,11.0,178.0,100.0,50.0,19.0,80.0,62.0,7.0
0000010111011010,11.0,70.0,16.0,37.0,32.0,51.0,66.0,2.0
0000010111001011,11.0,193.0,67.0,72.0,8.0,72.0,98.0,4.0
0000010110111101,11.0,53.0,29.0,54.0,33.0,33.0,28.0,81.0
0000010101111110,11.0,34.0,31.0,37.0,37.0,79.0,34.0,25.0
0000010101000100,11.0,51.0,7.0,25.0,23.0,114.0,47.0,3.0
0000010101000001,11.0,145.0,81.0,41.0,27.0,41.0,89.0,5.0
0000010011111100,11.0,199.0,22.0,54.0,43.0,81.0,62.0,20.0
0000010011110011,11.0,128.0,41.0,48.0,48.0,99.0,137.0,8.0
0000010011110000,11.0,184.0,59.0,50.0,16.0,162.0,63.0,6.0
0000010011000101,11.0,156.0,54.0,92.0,30.0,194.0,111.0,14.0
0000010010101100,11.0,37.0,11.0,41.0,24.0,50.0,31.0,22.0
0000010010011110,11.0,44.0,71.0,77.0,54.0,70.0,54.0,49.0
0000010010011101,11.0,100.0,37.0,73.0,65.0,83.0,44.0,96.0
0000010001111110,11.0,77.0,17.0,28.0,37.0,96.0,28.0,32.0
0000010001111001,11.0,94.0,29.0,59.0,30.0,48.0,72.0,39.0
0000010001110100,11.0,119.0,66.0,27.0,27.0,56.0,76.0,11.0
0000010001010010,11.0,210.0,38.0,76.0,32.0,33.0,60.0,13.0
0000010000111010,11.0,109.0,11.0,35.0,43.0,47.0,30.0,11.0
0000010000010101,11.0,150.0,65.0,24.0,45.0,112.0,43.0,159.0
0000010000000010,11.0,172.0,34.0,95.0,87.0,181.0,57.0,9.0
0000001110110110,11.0,23.0,4.0,21.0,10.0,60.0,18.0,5.0
0000001110011001,11.0,28.0,6.0,12.0,10.0,16.0,19.0,16.0
0000001101001000,11.0,39.0,7.0,14.0,5.0,29.0,34.0,1.0
0000001010101101,11.0,14.0,8.0,21.0,12.0,24.0,4.0,14.0
0000001010100001,11.0,50.0,5.0,21.0,14.0,23.0,8.0,10.0
0000001001110010,11.0,59.0,23.0,18.0,12.0,29.0,7.0,3.0
0000001001110001,11.0,48.0,7.0,16.0,43.0,38.0,48.0,21.0
0000001000101001,11.0,19.0,9.0,16.0,8.0,21.0,25.0,10.0
0000001000010100,11.0,28.0,17.0,13.0,23.0,15.0,15.0,7.0
0000001000001001,11.0,62.0,21.0,16.0,37.0,30.0,46.0,27.0
0000000101110101,11.0,15.0,4.0,19.0,6.0,6.0,18.0,5.0
1111111111101100,10.0,67.0,11.0,84.0,37.0,99.0,87.0,12.0
1111111111010010,10.0,180.0,46.0,121.0,99.0,205.0,114.0,5.0
1111111111001110,10.0,10.0,11.0,59.0,35.0,238.0,226.0,4.0
1111111111001100,10.0,49.0,5.0,219.0,13.0,105.0,77.0,9.0
