variant,counts_9114_e_F_8,counts_9114_e_F_7,counts_9114_e_F_6,counts_9114_e_F_4,counts_9114_e_F_5,counts_9114_e_F_1,counts_9114_e_F_2,counts_9114_e_F_3
1001001110010110,65.0,134.0,36.0,52.0,71.0,23.0,13.0,32.0
1000111110010100,65.0,77.0,36.0,74.0,71.0,71.0,7.0,20.0
1000111000000110,65.0,170.0,87.0,118.0,162.0,73.0,88.0,28.0
1000110111111101,65.0,33.0,30.0,99.0,69.0,78.0,5.0,79.0
1000110110111100,65.0,229.0,19.0,65.0,131.0,27.0,5.0,62.0
1000110110000001,65.0,126.0,12.0,40.0,63.0,20.0,36.0,38.0
1000101100110000,65.0,48.0,60.0,76.0,61.0,12.0,32.0,38.0
1000011110101001,65.0,155.0,44.0,103.0,167.0,76.0,11.0,15.0
1000011101111110,65.0,130.0,251.0,147.0,36.0,12.0,62.0,14.0
1000011000110110,65.0,110.0,19.0,41.0,97.0,15.0,4.0,173.0
1000010010111010,65.0,143.0,142.0,107.0,295.0,42.0,43.0,39.0
1000000111110011,65.0,29.0,94.0,38.0,21.0,64.0,13.0,46.0
1000000110101101,65.0,44.0,8.0,15.0,40.0,185.0,8.0,14.0
1000000001111111,65.0,20.0,23.0,36.0,11.0,12.0,5.0,25.0
0111111110001101,65.0,73.0,28.0,87.0,28.0,15.0,17.0,11.0
0111111110001011,65.0,46.0,49.0,56.0,40.0,17.0,42.0,12.0
0111111000101011,65.0,79.0,28.0,71.0,92.0,49.0,18.0,31.0
0111111000001001,65.0,56.0,45.0,123.0,61.0,19.0,3.0,27.0
0111110110011100,65.0,124.0,24.0,41.0,73.0,34.0,10.0,15.0
0111110000100111,65.0,32.0,33.0,125.0,32.0,13.0,16.0,38.0
0111101110101100,65.0,159.0,52.0,46.0,142.0,31.0,25.0,35.0
0111101010000010,65.0,121.0,161.0,148.0,209.0,125.0,16.0,79.0
0111101001010111,65.0,65.0,42.0,24.0,35.0,157.0,81.0,64.0
0111101001001110,65.0,131.0,72.0,139.0,178.0,23.0,34.0,33.0
0111100110111110,65.0,48.0,26.0,29.0,38.0,57.0,25.0,8.0
0111100110111011,65.0,55.0,30.0,16.0,81.0,17.0,12.0,28.0
0111100001010100,65.0,19.0,32.0,25.0,31.0,8.0,14.0,102.0
0111011111100101,65.0,71.0,85.0,156.0,132.0,23.0,22.0,34.0
0111011110010110,65.0,106.0,189.0,91.0,49.0,68.0,38.0,25.0
0111011000000110,65.0,55.0,103.0,81.0,70.0,18.0,19.0,42.0
0111010101011010,65.0,111.0,41.0,76.0,121.0,36.0,10.0,23.0
0111010100111110,65.0,43.0,21.0,62.0,37.0,19.0,75.0,35.0
0111010100011010,65.0,74.0,81.0,135.0,96.0,31.0,40.0,66.0
0111010100010110,65.0,61.0,37.0,63.0,59.0,35.0,17.0,27.0
0111001001011111,65.0,69.0,36.0,60.0,31.0,14.0,11.0,9.0
0111000111101111,65.0,49.0,58.0,162.0,87.0,18.0,21.0,28.0
0110111101110011,65.0,130.0,38.0,71.0,75.0,16.0,8.0,19.0
0110110110101101,65.0,101.0,54.0,46.0,57.0,31.0,27.0,19.0
0110110110010111,65.0,54.0,48.0,35.0,49.0,9.0,2.0,11.0
0110110010011110,65.0,79.0,10.0,107.0,67.0,5.0,12.0,22.0
0110110010011000,65.0,38.0,104.0,60.0,72.0,83.0,5.0,32.0
0110101111110111,65.0,80.0,61.0,56.0,29.0,12.0,6.0,22.0
0110101110111111,65.0,78.0,15.0,15.0,101.0,8.0,47.0,17.0
0110101110011110,65.0,44.0,35.0,62.0,52.0,24.0,37.0,18.0
0110101110001011,65.0,53.0,59.0,37.0,43.0,7.0,13.0,12.0
0110101110000101,65.0,44.0,83.0,49.0,89.0,13.0,5.0,11.0
0110101100010111,65.0,100.0,47.0,144.0,50.0,14.0,31.0,25.0
0110101000100000,65.0,38.0,61.0,149.0,50.0,13.0,10.0,21.0
0110011100001100,65.0,36.0,87.0,69.0,52.0,63.0,13.0,19.0
0110001100011100,65.0,51.0,29.0,84.0,35.0,56.0,66.0,27.0
0110001100010100,65.0,63.0,92.0,94.0,26.0,9.0,8.0,38.0
0110001001101101,65.0,86.0,74.0,97.0,96.0,21.0,41.0,58.0
0101110110000101,65.0,30.0,40.0,18.0,19.0,96.0,38.0,3.0
0101110101011000,65.0,114.0,50.0,111.0,127.0,40.0,69.0,73.0
0101110100000101,65.0,99.0,26.0,60.0,221.0,28.0,38.0,15.0
0101110011110011,65.0,79.0,120.0,162.0,88.0,158.0,37.0,22.0
0101110000000100,65.0,95.0,85.0,75.0,99.0,68.0,10.0,48.0
0101100101011010,65.0,195.0,65.0,90.0,57.0,106.0,29.0,46.0
0101100101011000,65.0,184.0,152.0,112.0,121.0,82.0,16.0,21.0
0101100001101011,65.0,174.0,137.0,199.0,95.0,147.0,54.0,22.0
0101100001001111,65.0,90.0,21.0,97.0,65.0,37.0,39.0,30.0
0101100000100011,65.0,88.0,73.0,119.0,196.0,26.0,138.0,59.0
0101011111100101,65.0,81.0,160.0,162.0,305.0,31.0,126.0,20.0
0101011110101110,65.0,171.0,51.0,86.0,97.0,49.0,16.0,25.0
0101011010010010,65.0,274.0,160.0,273.0,328.0,64.0,17.0,90.0
0101010001001011,65.0,112.0,262.0,270.0,185.0,66.0,198.0,42.0
0101001101000011,65.0,74.0,37.0,57.0,147.0,16.0,40.0,47.0
0101001011111100,65.0,250.0,67.0,184.0,105.0,30.0,15.0,63.0
0101001011011110,65.0,65.0,57.0,65.0,66.0,11.0,5.0,37.0
0101001011011001,65.0,68.0,34.0,40.0,58.0,24.0,19.0,69.0
0101001000110001,65.0,71.0,31.0,48.0,32.0,34.0,27.0,31.0
0101000111010101,65.0,62.0,143.0,175.0,79.0,35.0,15.0,23.0
0101000110000000,65.0,29.0,200.0,131.0,78.0,32.0,9.0,71.0
0101000010110100,65.0,64.0,35.0,60.0,41.0,64.0,11.0,144.0
0101000000110111,65.0,42.0,34.0,58.0,34.0,33.0,13.0,28.0
0100110101100001,65.0,86.0,146.0,311.0,159.0,123.0,160.0,49.0
0100110010010010,65.0,114.0,102.0,137.0,74.0,171.0,15.0,104.0
0100110000111111,65.0,93.0,104.0,56.0,84.0,19.0,37.0,39.0
0100110000001000,65.0,62.0,84.0,85.0,267.0,126.0,18.0,31.0
0100101001110101,65.0,114.0,153.0,79.0,95.0,11.0,15.0,31.0
0100101001100111,65.0,103.0,43.0,104.0,74.0,24.0,14.0,51.0
0100011110111001,65.0,93.0,77.0,75.0,151.0,60.0,44.0,37.0
0100011101110100,65.0,384.0,70.0,262.0,60.0,43.0,20.0,20.0
0100011101000100,65.0,41.0,68.0,116.0,256.0,48.0,6.0,17.0
0100011011010011,65.0,168.0,143.0,201.0,177.0,16.0,69.0,50.0
0100011001101011,65.0,128.0,232.0,348.0,326.0,57.0,110.0,185.0
0100011000001011,65.0,119.0,214.0,162.0,120.0,84.0,122.0,119.0
0100010101111000,65.0,107.0,108.0,246.0,170.0,238.0,32.0,80.0
0100001010010000,65.0,86.0,53.0,91.0,34.0,22.0,12.0,20.0
0100000011100000,65.0,8.0,185.0,189.0,21.0,6.0,3.0,126.0
0011111001011001,65.0,59.0,11.0,19.0,16.0,34.0,10.0,22.0
0011110111011100,65.0,51.0,13.0,22.0,118.0,10.0,17.0,7.0
0011110100111101,65.0,63.0,46.0,36.0,40.0,41.0,11.0,10.0
0011110010100011,65.0,58.0,24.0,102.0,106.0,8.0,49.0,25.0
0011110000110110,65.0,41.0,28.0,44.0,19.0,34.0,2.0,5.0
0011110000000001,65.0,62.0,62.0,40.0,120.0,13.0,11.0,49.0
0011101111110101,65.0,68.0,66.0,97.0,76.0,42.0,23.0,19.0
0011101110101111,65.0,56.0,54.0,58.0,38.0,48.0,11.0,17.0
0011101101100101,65.0,47.0,26.0,143.0,53.0,74.0,48.0,37.0
0011101100011000,65.0,38.0,80.0,118.0,39.0,35.0,26.0,82.0
0011101000111111,65.0,46.0,41.0,18.0,45.0,32.0,11.0,11.0
0011100001100111,65.0,121.0,54.0,30.0,50.0,19.0,10.0,17.0
0011100001011101,65.0,35.0,42.0,16.0,93.0,54.0,13.0,11.0
0011100001011001,65.0,38.0,14.0,20.0,71.0,11.0,8.0,6.0
0011100000010010,65.0,49.0,81.0,59.0,95.0,20.0,12.0,13.0
0011011001110100,65.0,76.0,22.0,33.0,63.0,18.0,8.0,27.0
0011011001100100,65.0,80.0,68.0,61.0,51.0,13.0,13.0,35.0
0011011000000000,65.0,168.0,47.0,110.0,177.0,31.0,19.0,55.0
0011010101011100,65.0,47.0,33.0,56.0,26.0,35.0,17.0,24.0
0011010100101100,65.0,66.0,26.0,33.0,31.0,11.0,17.0,45.0
0011010001011000,65.0,50.0,33.0,30.0,39.0,6.0,2.0,24.0
0011010000100000,65.0,55.0,31.0,32.0,196.0,57.0,16.0,34.0
0011001110010010,65.0,86.0,52.0,72.0,155.0,175.0,117.0,62.0
0011001100111001,65.0,52.0,71.0,35.0,46.0,33.0,7.0,9.0
0011001000000010,65.0,89.0,59.0,176.0,80.0,17.0,33.0,53.0
0011000010110011,65.0,75.0,32.0,23.0,61.0,17.0,11.0,14.0
0010111101110011,65.0,172.0,66.0,107.0,102.0,54.0,15.0,44.0
0010111100110111,65.0,56.0,41.0,37.0,18.0,8.0,5.0,4.0
0010111001111111,65.0,72.0,55.0,32.0,73.0,9.0,9.0,19.0
0010110111011001,65.0,20.0,27.0,91.0,38.0,13.0,4.0,11.0
0010110000101001,65.0,85.0,73.0,56.0,20.0,22.0,5.0,21.0
0010101100000000,65.0,55.0,66.0,101.0,62.0,43.0,5.0,16.0
0010011111011111,65.0,29.0,31.0,48.0,74.0,28.0,6.0,26.0
0010011000100101,65.0,55.0,68.0,52.0,75.0,20.0,69.0,10.0
0010010111010000,65.0,46.0,105.0,109.0,113.0,30.0,31.0,73.0
0010010100101110,65.0,147.0,95.0,143.0,88.0,40.0,16.0,24.0
0010010011010011,65.0,222.0,174.0,259.0,136.0,23.0,15.0,43.0
0010010001010110,65.0,146.0,101.0,71.0,101.0,97.0,17.0,21.0
0010010000110000,65.0,161.0,59.0,197.0,44.0,27.0,79.0,99.0
0010001110010011,65.0,92.0,55.0,33.0,72.0,27.0,14.0,9.0
0010001100100100,65.0,201.0,147.0,107.0,81.0,8.0,5.0,42.0
0010001000011110,65.0,35.0,79.0,29.0,61.0,10.0,8.0,12.0
0010001000001100,65.0,63.0,49.0,124.0,113.0,21.0,14.0,28.0
0001111001110111,65.0,38.0,19.0,39.0,38.0,3.0,5.0,11.0
0001111001010101,65.0,25.0,38.0,33.0,40.0,7.0,20.0,10.0
0001111000001100,65.0,62.0,30.0,38.0,75.0,26.0,9.0,14.0
0001110110111001,65.0,61.0,54.0,52.0,34.0,13.0,61.0,15.0
0001110110011011,65.0,59.0,33.0,76.0,61.0,15.0,19.0,18.0
0001110101110111,65.0,84.0,14.0,36.0,23.0,12.0,12.0,17.0
0001110100101111,65.0,60.0,27.0,78.0,45.0,5.0,6.0,26.0
0001110010001101,65.0,48.0,41.0,30.0,79.0,71.0,28.0,28.0
0001101010111001,65.0,34.0,25.0,64.0,25.0,20.0,10.0,13.0
0001101010001011,65.0,200.0,93.0,110.0,138.0,18.0,15.0,20.0
0001100111101101,65.0,89.0,77.0,68.0,86.0,30.0,51.0,73.0
0001100110111111,65.0,43.0,65.0,32.0,65.0,7.0,27.0,3.0
0001100101111111,65.0,46.0,32.0,57.0,49.0,12.0,4.0,26.0
0001011011010011,65.0,99.0,101.0,151.0,256.0,63.0,19.0,83.0
0001010111111100,65.0,28.0,36.0,36.0,94.0,76.0,12.0,15.0
0001010111010101,65.0,26.0,20.0,40.0,53.0,5.0,18.0,20.0
0001010110000100,65.0,65.0,65.0,85.0,41.0,4.0,9.0,36.0
0001010101101100,65.0,93.0,146.0,128.0,130.0,65.0,8.0,54.0
0001010011011111,65.0,27.0,22.0,39.0,39.0,7.0,7.0,19.0
0001010010110111,65.0,23.0,40.0,28.0,22.0,5.0,33.0,8.0
0001010010101111,65.0,76.0,44.0,23.0,37.0,75.0,18.0,20.0
0001010000011001,65.0,26.0,30.0,29.0,28.0,14.0,15.0,23.0
0001001001010001,65.0,33.0,18.0,31.0,20.0,33.0,27.0,11.0
0001000111111101,65.0,107.0,35.0,56.0,75.0,20.0,14.0,52.0
0001000110100111,65.0,80.0,22.0,37.0,57.0,5.0,5.0,33.0
0001000100011110,65.0,83.0,149.0,105.0,106.0,13.0,5.0,21.0
0001000001000011,65.0,207.0,164.0,158.0,307.0,118.0,34.0,43.0
0000111100110101,65.0,31.0,26.0,16.0,52.0,14.0,16.0,16.0
0000101110011011,65.0,146.0,39.0,101.0,118.0,34.0,41.0,25.0
0000010011110111,65.0,60.0,149.0,250.0,94.0,53.0,24.0,30.0
0000010000111001,65.0,68.0,93.0,70.0,86.0,26.0,56.0,50.0
0000010000011000,65.0,125.0,196.0,182.0,97.0,121.0,42.0,94.0
0000001100010000,65.0,45.0,94.0,132.0,121.0,20.0,5.0,43.0
1111111010100010,64.0,116.0,86.0,223.0,125.0,92.0,32.0,75.0
1111110110111100,64.0,114.0,44.0,48.0,73.0,36.0,20.0,15.0
1111110110110010,64.0,53.0,60.0,79.0,135.0,154.0,17.0,41.0
1111110101100100,64.0,128.0,152.0,240.0,115.0,157.0,107.0,91.0
1111110011100111,64.0,218.0,45.0,151.0,76.0,19.0,66.0,52.0
1111110000111000,64.0,42.0,56.0,109.0,82.0,28.0,9.0,189.0
1111101101000011,64.0,195.0,143.0,245.0,187.0,78.0,128.0,89.0
1111101011001110,64.0,275.0,125.0,402.0,295.0,45.0,61.0,189.0
1111101001100000,64.0,233.0,146.0,269.0,252.0,159.0,43.0,321.0
1111100100000110,64.0,97.0,45.0,69.0,176.0,48.0,118.0,53.0
1111011011101110,64.0,97.0,140.0,370.0,111.0,21.0,24.0,173.0
1111011011001110,64.0,253.0,176.0,140.0,270.0,95.0,38.0,159.0
1111011001101000,64.0,357.0,208.0,455.0,340.0,83.0,88.0,321.0
1111010111001010,64.0,108.0,150.0,218.0,62.0,29.0,25.0,53.0
1111010101010000,64.0,279.0,108.0,308.0,107.0,203.0,24.0,79.0
1111010011101010,64.0,232.0,156.0,174.0,98.0,66.0,99.0,63.0
1111001101000011,64.0,227.0,195.0,220.0,118.0,102.0,25.0,104.0
1111001000010010,64.0,130.0,90.0,87.0,113.0,56.0,19.0,36.0
1111000111110110,64.0,104.0,128.0,265.0,146.0,642.0,49.0,41.0
1111000001101000,64.0,147.0,341.0,310.0,256.0,44.0,47.0,128.0
1111000001011000,64.0,101.0,66.0,157.0,133.0,38.0,28.0,48.0
1110111110000010,64.0,55.0,130.0,119.0,110.0,24.0,14.0,122.0
1110111011100101,64.0,106.0,65.0,72.0,114.0,122.0,14.0,33.0
1110111010110010,64.0,133.0,192.0,163.0,134.0,146.0,60.0,46.0
1110111001100010,64.0,385.0,116.0,308.0,311.0,211.0,25.0,90.0
1110110110110010,64.0,198.0,27.0,33.0,57.0,14.0,8.0,124.0
1110110100100011,64.0,408.0,49.0,197.0,99.0,116.0,5.0,41.0
1110110100001100,64.0,116.0,25.0,45.0,67.0,81.0,17.0,53.0
1110110010011000,64.0,112.0,105.0,39.0,49.0,28.0,17.0,51.0
1110101000010000,64.0,115.0,64.0,76.0,150.0,26.0,107.0,44.0
1110100100111101,64.0,86.0,101.0,44.0,21.0,72.0,19.0,4.0
1110100010011011,64.0,59.0,71.0,53.0,63.0,6.0,62.0,32.0
1110100001110010,64.0,188.0,347.0,566.0,486.0,10.0,258.0,91.0
1110011011100000,64.0,95.0,100.0,472.0,391.0,32.0,85.0,72.0
1110010011110100,64.0,87.0,224.0,334.0,259.0,67.0,72.0,89.0
1110001110001010,64.0,121.0,127.0,35.0,126.0,20.0,32.0,34.0
1110001011011010,64.0,194.0,138.0,139.0,168.0,26.0,24.0,56.0
1110001000100000,64.0,100.0,56.0,157.0,73.0,30.0,25.0,34.0
1110001000011010,64.0,93.0,52.0,162.0,166.0,94.0,23.0,49.0
1110000100010000,64.0,63.0,39.0,33.0,59.0,23.0,11.0,54.0
1101111100100010,64.0,364.0,161.0,208.0,509.0,56.0,22.0,200.0
1101111011111001,64.0,70.0,156.0,91.0,108.0,171.0,13.0,33.0
1101111010011110,64.0,180.0,62.0,106.0,56.0,22.0,20.0,41.0
1101111001000001,64.0,441.0,265.0,512.0,225.0,60.0,51.0,358.0
1101110111100011,64.0,456.0,176.0,470.0,260.0,358.0,52.0,186.0
1101110011110010,64.0,125.0,309.0,330.0,432.0,32.0,78.0,202.0
1101110010011110,64.0,125.0,72.0,94.0,64.0,21.0,21.0,47.0
1101101111110010,64.0,125.0,126.0,304.0,221.0,126.0,61.0,125.0
1101101000101110,64.0,185.0,196.0,205.0,311.0,30.0,22.0,107.0
1101100111111110,64.0,190.0,78.0,66.0,61.0,176.0,41.0,48.0
1101100011110000,64.0,180.0,70.0,59.0,163.0,205.0,58.0,82.0
1101011101110110,64.0,226.0,186.0,135.0,158.0,128.0,31.0,56.0
1101001111000011,64.0,373.0,244.0,311.0,220.0,61.0,70.0,46.0
1101001110011110,64.0,81.0,76.0,97.0,109.0,30.0,27.0,36.0
1101001100111110,64.0,116.0,183.0,81.0,81.0,15.0,38.0,62.0
1101000111101110,64.0,317.0,556.0,324.0,381.0,217.0,303.0,106.0
1101000101000100,64.0,369.0,65.0,245.0,179.0,39.0,30.0,63.0
1101000011011111,64.0,111.0,42.0,53.0,54.0,60.0,83.0,34.0
1101000001100010,64.0,251.0,347.0,312.0,335.0,57.0,87.0,146.0
1100111110000011,64.0,86.0,54.0,192.0,107.0,27.0,11.0,18.0
1100111101110011,64.0,216.0,148.0,106.0,247.0,110.0,23.0,77.0
1100111001100111,64.0,194.0,61.0,161.0,177.0,35.0,23.0,30.0
1100110110000101,64.0,41.0,39.0,74.0,77.0,12.0,6.0,20.0
1100110010011100,64.0,145.0,65.0,80.0,170.0,29.0,13.0,31.0
1100110010011001,64.0,59.0,48.0,67.0,50.0,34.0,9.0,30.0
1100110001110001,64.0,61.0,36.0,59.0,95.0,69.0,29.0,41.0
1100110001010010,64.0,186.0,35.0,144.0,74.0,171.0,33.0,90.0
1100110000101010,64.0,145.0,79.0,75.0,83.0,33.0,32.0,56.0
1100110000000101,64.0,75.0,92.0,56.0,127.0,79.0,8.0,71.0
1100101011111001,64.0,304.0,221.0,150.0,105.0,47.0,18.0,54.0
1100101000111010,64.0,83.0,117.0,100.0,94.0,36.0,114.0,107.0
1100011111110100,64.0,183.0,262.0,135.0,94.0,98.0,10.0,55.0
1100011011101011,64.0,188.0,281.0,394.0,369.0,120.0,152.0,254.0
1100010111010010,64.0,555.0,523.0,766.0,414.0,295.0,158.0,394.0
1100010010101000,64.0,393.0,124.0,251.0,176.0,104.0,38.0,106.0
1100010010100000,64.0,257.0,401.0,370.0,345.0,175.0,131.0,93.0
1100001111010110,64.0,60.0,42.0,97.0,74.0,8.0,15.0,73.0
1100001010110001,64.0,44.0,108.0,91.0,135.0,59.0,14.0,33.0
1100000111111101,64.0,20.0,109.0,102.0,88.0,71.0,3.0,11.0
1100000110100111,64.0,41.0,23.0,22.0,62.0,49.0,21.0,26.0
1100000001010101,64.0,16.0,38.0,67.0,16.0,5.0,21.0,31.0
1011111101110100,64.0,39.0,58.0,317.0,101.0,12.0,13.0,50.0
1011111100100101,64.0,46.0,39.0,101.0,38.0,57.0,16.0,63.0
1011111011110000,64.0,28.0,29.0,178.0,62.0,33.0,12.0,43.0
1011111010001011,64.0,82.0,113.0,89.0,72.0,27.0,25.0,31.0
1011110111010011,64.0,105.0,50.0,154.0,136.0,43.0,39.0,16.0
1011110100111110,64.0,83.0,19.0,32.0,82.0,8.0,6.0,18.0
1011110100101001,64.0,44.0,87.0,63.0,55.0,15.0,58.0,36.0
1011110100100100,64.0,54.0,37.0,253.0,103.0,28.0,47.0,96.0
1011110100011110,64.0,79.0,39.0,83.0,43.0,106.0,11.0,18.0
1011110100001011,64.0,155.0,73.0,149.0,73.0,24.0,12.0,41.0
1011110001011101,64.0,118.0,28.0,46.0,38.0,48.0,15.0,20.0
1011101111110100,64.0,206.0,137.0,176.0,256.0,363.0,104.0,138.0
1011100110111011,64.0,96.0,33.0,25.0,27.0,22.0,10.0,21.0
1011100000101110,64.0,105.0,56.0,54.0,37.0,9.0,15.0,19.0
1011011110001000,64.0,53.0,93.0,88.0,263.0,74.0,19.0,114.0
1011011000101110,64.0,218.0,79.0,163.0,80.0,33.0,31.0,29.0
1011010110111110,64.0,38.0,40.0,321.0,81.0,14.0,17.0,124.0
1011010011010100,64.0,39.0,28.0,90.0,97.0,20.0,166.0,15.0
1011000111101001,64.0,134.0,106.0,359.0,258.0,414.0,42.0,202.0
1010111101100001,64.0,67.0,48.0,139.0,90.0,35.0,81.0,37.0
1010111100111100,64.0,38.0,8.0,33.0,28.0,8.0,13.0,16.0
1010111001000001,64.0,213.0,200.0,391.0,162.0,167.0,51.0,161.0
1010111000110101,64.0,67.0,147.0,64.0,69.0,61.0,12.0,12.0
1010111000011100,64.0,34.0,109.0,89.0,92.0,22.0,15.0,42.0
1010110110101111,64.0,116.0,17.0,86.0,14.0,11.0,36.0,22.0
1010110110001011,64.0,148.0,43.0,31.0,80.0,8.0,10.0,19.0
1010110100101101,64.0,96.0,45.0,16.0,67.0,12.0,12.0,10.0
1010110001000101,64.0,90.0,24.0,65.0,34.0,22.0,52.0,53.0
1010101110100001,64.0,202.0,49.0,78.0,91.0,19.0,37.0,81.0
1010101110000101,64.0,47.0,38.0,96.0,221.0,6.0,8.0,21.0
1010101010110110,64.0,42.0,239.0,152.0,29.0,41.0,28.0,66.0
1010100100100011,64.0,52.0,30.0,185.0,99.0,8.0,7.0,16.0
1010011101010110,64.0,74.0,34.0,32.0,90.0,31.0,7.0,72.0
1010011101000001,64.0,80.0,141.0,293.0,210.0,65.0,244.0,73.0
1010011100110011,64.0,69.0,105.0,121.0,54.0,29.0,26.0,40.0
1010011100110000,64.0,57.0,62.0,96.0,70.0,27.0,13.0,23.0
1010011010100110,64.0,86.0,121.0,54.0,102.0,22.0,10.0,26.0
1010011010100100,64.0,30.0,59.0,202.0,153.0,252.0,40.0,39.0
1010010111100001,64.0,246.0,166.0,784.0,339.0,97.0,176.0,151.0
1010010110110010,64.0,206.0,106.0,174.0,116.0,61.0,50.0,42.0
1010001101010001,64.0,48.0,50.0,112.0,59.0,36.0,50.0,112.0
1010001010100111,64.0,86.0,49.0,69.0,42.0,150.0,15.0,53.0
1010001001011100,64.0,107.0,38.0,46.0,54.0,11.0,22.0,69.0
1010000110010111,64.0,12.0,61.0,51.0,34.0,265.0,5.0,7.0
1001111101111000,64.0,217.0,97.0,85.0,56.0,16.0,10.0,57.0
1001111101101110,64.0,167.0,144.0,118.0,108.0,15.0,24.0,42.0
1001111100001100,64.0,81.0,200.0,124.0,237.0,33.0,62.0,63.0
1001110011111111,64.0,160.0,70.0,33.0,58.0,26.0,12.0,17.0
1001110011010101,64.0,46.0,36.0,105.0,35.0,15.0,51.0,19.0
1001101100111100,64.0,206.0,97.0,102.0,95.0,63.0,112.0,38.0
1001101001111000,64.0,85.0,138.0,127.0,150.0,100.0,20.0,176.0
1001100110100110,64.0,159.0,96.0,51.0,83.0,37.0,8.0,27.0
1001011100000100,64.0,97.0,99.0,56.0,85.0,58.0,40.0,29.0
1001011000100000,64.0,241.0,81.0,216.0,148.0,172.0,71.0,44.0
1001011000001110,64.0,74.0,92.0,79.0,291.0,39.0,48.0,54.0
1001010101011010,64.0,197.0,62.0,90.0,79.0,41.0,54.0,37.0
1001010000110001,64.0,49.0,153.0,167.0,103.0,83.0,55.0,34.0
1001001111010111,64.0,93.0,103.0,35.0,124.0,10.0,14.0,18.0
1001001100001100,64.0,128.0,43.0,45.0,166.0,49.0,26.0,94.0
1001001100000001,64.0,59.0,30.0,217.0,200.0,54.0,10.0,79.0
1001000101000000,64.0,485.0,109.0,328.0,269.0,182.0,56.0,109.0
1000111000000010,64.0,101.0,50.0,151.0,99.0,26.0,22.0,29.0
1000110000000111,64.0,44.0,33.0,42.0,47.0,10.0,7.0,22.0
1000101101101011,64.0,320.0,121.0,253.0,271.0,62.0,32.0,87.0
1000101101100001,64.0,123.0,99.0,295.0,175.0,39.0,166.0,84.0
1000101101010001,64.0,103.0,103.0,69.0,112.0,106.0,60.0,60.0
1000101011111101,64.0,82.0,73.0,134.0,62.0,33.0,27.0,45.0
1000101000000001,64.0,108.0,102.0,102.0,202.0,29.0,18.0,72.0
1000011110110100,64.0,36.0,34.0,43.0,183.0,38.0,30.0,23.0
1000011101000101,64.0,106.0,57.0,213.0,120.0,91.0,52.0,30.0
1000011000010000,64.0,58.0,82.0,70.0,100.0,47.0,27.0,34.0
1000010101100111,64.0,256.0,287.0,241.0,423.0,47.0,57.0,188.0
1000001110000101,64.0,27.0,44.0,30.0,179.0,20.0,14.0,8.0
1000001100011110,64.0,218.0,96.0,101.0,82.0,17.0,10.0,91.0
1000000101111101,64.0,26.0,52.0,28.0,21.0,13.0,8.0,15.0
1000000100100111,64.0,33.0,41.0,36.0,29.0,73.0,36.0,6.0
1000000010011110,64.0,24.0,77.0,125.0,153.0,3.0,74.0,17.0
1000000001100101,64.0,24.0,22.0,18.0,37.0,28.0,7.0,9.0
0111111011011111,64.0,173.0,78.0,27.0,35.0,103.0,3.0,12.0
0111111010000110,64.0,105.0,90.0,99.0,72.0,202.0,42.0,146.0
0111111000000010,64.0,212.0,182.0,116.0,63.0,24.0,17.0,84.0
0111110111110111,64.0,52.0,32.0,31.0,29.0,8.0,6.0,14.0
0111110110011000,64.0,42.0,26.0,36.0,47.0,13.0,27.0,20.0
0111110101101101,64.0,268.0,47.0,60.0,110.0,21.0,7.0,41.0
0111110010000111,64.0,90.0,105.0,24.0,47.0,29.0,16.0,42.0
0111110000010100,64.0,101.0,22.0,55.0,40.0,26.0,6.0,11.0
0111101111010011,64.0,222.0,46.0,126.0,97.0,68.0,14.0,39.0
0111100011000101,64.0,79.0,78.0,135.0,199.0,22.0,32.0,32.0
0111100000101110,64.0,79.0,121.0,50.0,42.0,10.0,8.0,6.0
0111011100111110,64.0,86.0,75.0,41.0,92.0,13.0,60.0,150.0
0111011100011100,64.0,87.0,206.0,129.0,74.0,115.0,22.0,94.0
0111011001001001,64.0,186.0,45.0,111.0,78.0,53.0,20.0,25.0
0111010000011010,64.0,168.0,148.0,37.0,91.0,36.0,11.0,23.0
0111001110100101,64.0,58.0,68.0,67.0,28.0,18.0,75.0,35.0
0111001010011100,64.0,72.0,26.0,35.0,46.0,15.0,11.0,12.0
0111000111110010,64.0,124.0,347.0,91.0,271.0,92.0,9.0,67.0
0111000110011000,64.0,176.0,234.0,53.0,156.0,37.0,19.0,62.0
0111000101101000,64.0,104.0,94.0,187.0,230.0,28.0,79.0,110.0
0111000001010101,64.0,50.0,29.0,122.0,38.0,37.0,12.0,13.0
0111000000111100,64.0,68.0,100.0,25.0,50.0,28.0,128.0,16.0
0111000000011110,64.0,204.0,87.0,234.0,149.0,64.0,17.0,14.0
0110111111111101,64.0,98.0,73.0,71.0,74.0,76.0,94.0,43.0
0110111100110011,64.0,40.0,32.0,93.0,72.0,15.0,18.0,12.0
0110111100011001,64.0,51.0,113.0,33.0,47.0,13.0,7.0,32.0
0110111001000100,64.0,128.0,52.0,36.0,36.0,19.0,4.0,60.0
0110110110010101,64.0,42.0,135.0,16.0,27.0,15.0,2.0,9.0
0110110010001011,64.0,126.0,53.0,98.0,108.0,168.0,14.0,35.0
0110110000101100,64.0,66.0,93.0,49.0,76.0,21.0,8.0,55.0
0110101101100101,64.0,129.0,187.0,99.0,140.0,20.0,17.0,50.0
