variant,counts_9114_i_F_1,counts_9114_i_F_3,counts_9114_i_F_2,counts_9114_i_F_6,counts_9114_i_F_7,counts_9114_i_F_5,counts_9114_i_F_4,counts_9114_i_F_8
0001100110010011,26.0,17.0,13.0,27.0,59.0,38.0,20.0,84.0
0001100100101111,26.0,21.0,7.0,67.0,79.0,24.0,8.0,155.0
0001100100011110,26.0,15.0,2.0,44.0,39.0,27.0,23.0,42.0
0001100011100111,26.0,9.0,1.0,18.0,40.0,35.0,12.0,28.0
0001011111010100,26.0,34.0,1.0,31.0,32.0,19.0,31.0,14.0
0001011101101001,26.0,34.0,6.0,87.0,81.0,61.0,41.0,54.0
0001011100111110,26.0,38.0,34.0,36.0,35.0,23.0,25.0,96.0
0001011100101100,26.0,43.0,11.0,21.0,115.0,28.0,20.0,92.0
0001011100100001,26.0,34.0,11.0,32.0,35.0,36.0,17.0,93.0
0001011100001010,26.0,22.0,13.0,50.0,98.0,71.0,28.0,25.0
0001011011111101,26.0,35.0,16.0,57.0,84.0,25.0,23.0,81.0
0001011011111100,26.0,23.0,9.0,43.0,81.0,37.0,44.0,30.0
0001011011101100,26.0,30.0,21.0,19.0,33.0,58.0,50.0,11.0
0001011010011000,26.0,61.0,13.0,43.0,119.0,42.0,69.0,44.0
0001011000111000,26.0,42.0,49.0,18.0,39.0,14.0,54.0,24.0
0001011000011110,26.0,13.0,2.0,43.0,32.0,34.0,11.0,36.0
0001010111000000,26.0,101.0,11.0,25.0,34.0,56.0,34.0,0.0
0001010100101011,26.0,16.0,11.0,28.0,48.0,30.0,17.0,39.0
0001010011110110,26.0,33.0,4.0,13.0,24.0,21.0,8.0,26.0
0001010010011101,26.0,18.0,7.0,12.0,48.0,29.0,33.0,175.0
0001010001001010,26.0,100.0,8.0,60.0,55.0,97.0,58.0,26.0
0001010000100101,26.0,31.0,9.0,39.0,78.0,33.0,10.0,76.0
0001001101110011,26.0,27.0,9.0,25.0,43.0,19.0,25.0,44.0
0001001101011000,26.0,25.0,8.0,38.0,44.0,26.0,34.0,35.0
0001001101000110,26.0,10.0,2.0,41.0,46.0,53.0,8.0,4.0
0001001100111001,26.0,29.0,4.0,28.0,62.0,18.0,21.0,110.0
0001001011111010,26.0,72.0,3.0,43.0,19.0,105.0,39.0,7.0
0001001011101111,26.0,22.0,8.0,35.0,31.0,34.0,21.0,71.0
0001001011100100,26.0,24.0,12.0,22.0,10.0,62.0,52.0,8.0
0001001010010001,26.0,16.0,14.0,27.0,53.0,43.0,22.0,91.0
0001001001110011,26.0,30.0,4.0,34.0,28.0,36.0,17.0,100.0
0001000111101110,26.0,32.0,9.0,32.0,29.0,31.0,33.0,10.0
0001000110101000,26.0,50.0,5.0,22.0,44.0,33.0,33.0,26.0
0001000100011010,26.0,41.0,27.0,64.0,148.0,65.0,37.0,63.0
0001000011101010,26.0,62.0,10.0,26.0,30.0,86.0,65.0,8.0
0001000011100010,26.0,33.0,15.0,36.0,28.0,67.0,55.0,4.0
0001000011000100,26.0,42.0,23.0,24.0,28.0,55.0,60.0,10.0
0001000010101100,26.0,21.0,9.0,39.0,99.0,72.0,36.0,42.0
0001000001011101,26.0,15.0,9.0,20.0,35.0,16.0,34.0,79.0
0000111111111011,26.0,31.0,2.0,63.0,48.0,44.0,12.0,17.0
0000111111100111,26.0,24.0,3.0,31.0,24.0,41.0,36.0,4.0
0000111101111101,26.0,27.0,4.0,42.0,60.0,24.0,8.0,77.0
0000111101110111,26.0,15.0,3.0,57.0,98.0,33.0,14.0,45.0
0000111100010010,26.0,29.0,16.0,42.0,53.0,31.0,31.0,30.0
0000111001000000,26.0,44.0,10.0,19.0,24.0,23.0,30.0,1.0
0000110101101110,26.0,29.0,3.0,61.0,45.0,16.0,26.0,12.0
0000110101100101,26.0,50.0,2.0,40.0,133.0,36.0,28.0,59.0
0000110001101010,26.0,19.0,6.0,16.0,14.0,37.0,20.0,3.0
0000110000001001,26.0,20.0,9.0,18.0,67.0,36.0,27.0,20.0
0000110000000001,26.0,27.0,4.0,9.0,31.0,25.0,17.0,10.0
0000101111101111,26.0,25.0,13.0,55.0,89.0,35.0,28.0,15.0
0000101110111010,26.0,16.0,2.0,13.0,29.0,33.0,27.0,5.0
0000101101000001,26.0,71.0,9.0,49.0,31.0,59.0,62.0,7.0
0000101100011000,26.0,21.0,14.0,22.0,45.0,27.0,29.0,13.0
0000101011110001,26.0,31.0,12.0,50.0,30.0,33.0,49.0,15.0
0000101001111101,26.0,21.0,14.0,41.0,88.0,53.0,23.0,46.0
0000100001000110,26.0,2.0,4.0,15.0,14.0,31.0,20.0,4.0
0000011111011010,26.0,34.0,3.0,50.0,26.0,74.0,25.0,5.0
0000011100100111,26.0,16.0,13.0,42.0,92.0,27.0,15.0,52.0
0000011100011000,26.0,46.0,33.0,14.0,66.0,27.0,17.0,20.0
0000011100000010,26.0,30.0,2.0,28.0,56.0,30.0,17.0,22.0
0000011001010001,26.0,15.0,14.0,19.0,25.0,31.0,13.0,30.0
0000010111111101,26.0,60.0,20.0,57.0,77.0,70.0,63.0,84.0
0000010111010101,26.0,75.0,6.0,38.0,193.0,86.0,41.0,87.0
0000010110011110,26.0,35.0,12.0,52.0,82.0,61.0,40.0,98.0
0000010101101110,26.0,40.0,7.0,73.0,121.0,83.0,61.0,42.0
0000010010100000,26.0,62.0,17.0,46.0,46.0,42.0,66.0,26.0
0000010010011111,26.0,142.0,31.0,53.0,86.0,81.0,33.0,115.0
0000001110011000,26.0,36.0,9.0,33.0,48.0,43.0,26.0,8.0
0000001011010101,26.0,4.0,11.0,5.0,32.0,13.0,11.0,7.0
0000001001100000,26.0,22.0,5.0,19.0,26.0,44.0,50.0,7.0
0000000101010101,26.0,10.0,13.0,2.0,27.0,5.0,7.0,60.0
0000000000101011,26.0,10.0,5.0,34.0,67.0,25.0,12.0,12.0
1111111111111001,25.0,41.0,8.0,32.0,137.0,85.0,54.0,71.0
1111111110011110,25.0,20.0,16.0,153.0,132.0,80.0,73.0,48.0
1111111101111111,25.0,40.0,13.0,115.0,236.0,83.0,38.0,233.0
1111111010010101,25.0,50.0,22.0,75.0,164.0,36.0,89.0,177.0
1111110111000111,25.0,19.0,7.0,66.0,81.0,37.0,79.0,14.0
1111110110111010,25.0,83.0,16.0,67.0,110.0,40.0,52.0,28.0
1111110110110001,25.0,47.0,9.0,29.0,143.0,69.0,91.0,223.0
1111110110011100,25.0,56.0,61.0,129.0,86.0,126.0,32.0,73.0
1111110110011001,25.0,23.0,13.0,54.0,238.0,141.0,55.0,334.0
1111110110001011,25.0,66.0,6.0,133.0,98.0,75.0,72.0,126.0
1111110110000110,25.0,12.0,14.0,90.0,46.0,25.0,56.0,32.0
1111110100101100,25.0,72.0,12.0,116.0,98.0,48.0,24.0,82.0
1111110011011011,25.0,94.0,61.0,342.0,277.0,254.0,175.0,104.0
1111110010111001,25.0,25.0,15.0,68.0,26.0,58.0,21.0,72.0
1111110010101110,25.0,15.0,24.0,38.0,135.0,151.0,45.0,30.0
1111110000111010,25.0,16.0,5.0,120.0,228.0,102.0,32.0,85.0
1111110000011101,25.0,17.0,20.0,113.0,155.0,143.0,70.0,135.0
1111101010111101,25.0,78.0,20.0,142.0,274.0,229.0,87.0,413.0
1111101010111001,25.0,22.0,14.0,94.0,122.0,56.0,174.0,159.0
1111100111000010,25.0,32.0,8.0,69.0,111.0,103.0,162.0,38.0
1111100110110110,25.0,86.0,44.0,118.0,70.0,119.0,63.0,109.0
1111100101101010,25.0,73.0,9.0,227.0,138.0,74.0,96.0,19.0
1111100101011010,25.0,44.0,11.0,100.0,48.0,195.0,81.0,57.0
1111100101010111,25.0,33.0,28.0,123.0,144.0,120.0,111.0,302.0
1111100101001111,25.0,38.0,53.0,193.0,211.0,116.0,37.0,65.0
1111100100110011,25.0,61.0,45.0,207.0,272.0,200.0,213.0,327.0
1111100011101010,25.0,53.0,15.0,149.0,90.0,91.0,113.0,4.0
1111100011100100,25.0,46.0,12.0,152.0,86.0,70.0,71.0,52.0
1111100011000100,25.0,54.0,9.0,199.0,212.0,426.0,249.0,16.0
1111100011000000,25.0,60.0,29.0,47.0,71.0,88.0,135.0,34.0
1111100010100111,25.0,87.0,26.0,83.0,212.0,54.0,100.0,214.0
1111100010011000,25.0,36.0,14.0,141.0,40.0,35.0,121.0,59.0
1111100010000101,25.0,24.0,82.0,219.0,158.0,139.0,138.0,203.0
1111100001010100,25.0,32.0,6.0,40.0,77.0,148.0,20.0,91.0
1111100000000110,25.0,32.0,17.0,101.0,139.0,210.0,87.0,107.0
1111100000000001,25.0,38.0,23.0,196.0,203.0,200.0,123.0,301.0
1111011111000010,25.0,58.0,15.0,110.0,49.0,123.0,150.0,8.0
1111011101111000,25.0,34.0,9.0,67.0,51.0,85.0,94.0,39.0
1111011100100000,25.0,120.0,52.0,95.0,228.0,347.0,64.0,78.0
1111011011110110,25.0,86.0,9.0,53.0,56.0,90.0,319.0,24.0
1111011001011011,25.0,63.0,23.0,169.0,104.0,161.0,223.0,159.0
1111010111000111,25.0,49.0,30.0,69.0,237.0,238.0,121.0,175.0
1111010110111000,25.0,21.0,18.0,40.0,43.0,38.0,41.0,59.0
1111010110100100,25.0,61.0,17.0,151.0,79.0,95.0,65.0,182.0
1111010110001100,25.0,72.0,67.0,37.0,104.0,75.0,55.0,68.0
1111010100000000,25.0,62.0,15.0,54.0,48.0,151.0,78.0,37.0
1111010011001010,25.0,57.0,12.0,259.0,122.0,189.0,154.0,25.0
1111010010110110,25.0,46.0,5.0,62.0,31.0,31.0,36.0,37.0
1111010000111110,25.0,42.0,6.0,183.0,183.0,111.0,51.0,72.0
1111010000101100,25.0,58.0,24.0,148.0,100.0,173.0,128.0,108.0
1111001101000101,25.0,21.0,31.0,52.0,80.0,105.0,154.0,200.0
1111001100111000,25.0,21.0,10.0,24.0,33.0,54.0,37.0,27.0
1111001100100011,25.0,42.0,15.0,127.0,261.0,256.0,181.0,223.0
1111001100011000,25.0,83.0,107.0,256.0,65.0,261.0,258.0,123.0
1111001011111000,25.0,63.0,12.0,76.0,91.0,118.0,110.0,24.0
1111001011011010,25.0,48.0,23.0,130.0,74.0,58.0,67.0,22.0
1111001010110011,25.0,45.0,65.0,128.0,110.0,87.0,114.0,85.0
1111001001001110,25.0,52.0,19.0,80.0,36.0,180.0,69.0,12.0
1111001001000000,25.0,39.0,14.0,228.0,120.0,222.0,114.0,16.0
1111001000110101,25.0,22.0,48.0,53.0,146.0,40.0,95.0,83.0
1111001000001110,25.0,52.0,33.0,133.0,158.0,105.0,96.0,52.0
1111000110000101,25.0,45.0,17.0,40.0,60.0,117.0,61.0,175.0
1111000011110000,25.0,106.0,8.0,69.0,50.0,102.0,81.0,9.0
1111000000111000,25.0,40.0,13.0,95.0,61.0,229.0,154.0,80.0
1110111111001110,25.0,35.0,8.0,45.0,39.0,19.0,27.0,7.0
1110111101011000,25.0,19.0,11.0,80.0,115.0,123.0,76.0,49.0
1110111101010100,25.0,43.0,18.0,182.0,171.0,170.0,236.0,83.0
1110111101010000,25.0,34.0,9.0,81.0,131.0,47.0,104.0,61.0
1110111011100111,25.0,14.0,4.0,28.0,38.0,112.0,146.0,34.0
1110111011010001,25.0,36.0,90.0,52.0,159.0,154.0,167.0,58.0
1110111010001110,25.0,45.0,12.0,95.0,57.0,97.0,67.0,21.0
1110111010001000,25.0,95.0,17.0,81.0,137.0,75.0,67.0,23.0
1110111001000100,25.0,67.0,27.0,219.0,143.0,62.0,124.0,89.0
1110111000111000,25.0,37.0,70.0,92.0,30.0,76.0,19.0,138.0
1110111000100000,25.0,25.0,14.0,46.0,32.0,41.0,58.0,25.0
1110110110111011,25.0,14.0,5.0,49.0,50.0,22.0,18.0,61.0
1110110110011001,25.0,27.0,18.0,47.0,68.0,86.0,36.0,157.0
1110110100110101,25.0,23.0,16.0,42.0,21.0,25.0,17.0,46.0
1110110100100001,25.0,39.0,51.0,43.0,122.0,46.0,82.0,62.0
1110110100011111,25.0,8.0,5.0,199.0,75.0,114.0,17.0,203.0
1110110011001011,25.0,33.0,28.0,80.0,82.0,115.0,86.0,30.0
1110110010010010,25.0,24.0,11.0,54.0,126.0,56.0,42.0,34.0
1110110001110010,25.0,17.0,17.0,38.0,100.0,62.0,29.0,15.0
1110110000000110,25.0,41.0,24.0,110.0,44.0,100.0,56.0,43.0
1110101111111100,25.0,35.0,56.0,79.0,102.0,197.0,267.0,86.0
1110101111111001,25.0,91.0,36.0,101.0,84.0,144.0,106.0,107.0
1110101111000101,25.0,51.0,8.0,106.0,37.0,78.0,53.0,22.0
1110101110010000,25.0,31.0,23.0,71.0,147.0,116.0,111.0,63.0
1110101101100110,25.0,27.0,10.0,250.0,99.0,197.0,103.0,14.0
1110101101010010,25.0,63.0,25.0,174.0,84.0,186.0,122.0,44.0
1110101100100101,25.0,57.0,23.0,149.0,212.0,182.0,111.0,163.0
1110101100011000,25.0,42.0,24.0,169.0,117.0,99.0,98.0,91.0
1110101100001010,25.0,76.0,17.0,347.0,263.0,134.0,72.0,117.0
1110101011111111,25.0,23.0,14.0,157.0,122.0,158.0,146.0,70.0
1110101011101101,25.0,50.0,28.0,63.0,67.0,147.0,148.0,27.0
1110101011101010,25.0,129.0,21.0,153.0,48.0,238.0,165.0,31.0
1110101010101100,25.0,41.0,21.0,168.0,83.0,44.0,75.0,50.0
1110101001001110,25.0,86.0,10.0,379.0,69.0,139.0,81.0,37.0
1110100100010011,25.0,17.0,5.0,112.0,21.0,64.0,59.0,66.0
1110100010000010,25.0,11.0,7.0,20.0,105.0,28.0,79.0,2.0
1110100000100000,25.0,9.0,6.0,19.0,18.0,56.0,43.0,12.0
1110011111010101,25.0,126.0,14.0,60.0,58.0,132.0,76.0,138.0
1110011110110110,25.0,21.0,26.0,40.0,102.0,43.0,39.0,32.0
1110011110100110,25.0,24.0,10.0,82.0,84.0,110.0,66.0,144.0
1110011110001100,25.0,54.0,16.0,81.0,94.0,120.0,64.0,59.0
1110011110001011,25.0,28.0,13.0,103.0,170.0,61.0,69.0,103.0
1110011011011100,25.0,145.0,13.0,171.0,101.0,115.0,159.0,135.0
1110011010111000,25.0,36.0,16.0,26.0,60.0,62.0,66.0,16.0
1110011010110010,25.0,97.0,37.0,125.0,175.0,81.0,105.0,65.0
1110011010000001,25.0,58.0,66.0,86.0,121.0,255.0,206.0,167.0
1110011001000000,25.0,75.0,26.0,244.0,70.0,476.0,140.0,14.0
1110011000110111,25.0,20.0,5.0,87.0,50.0,40.0,76.0,88.0
1110010100111100,25.0,41.0,51.0,123.0,193.0,206.0,166.0,225.0
1110010001010001,25.0,131.0,19.0,184.0,392.0,461.0,208.0,289.0
1110001111001011,25.0,59.0,21.0,195.0,55.0,122.0,68.0,41.0
1110001110111111,25.0,33.0,73.0,89.0,116.0,20.0,26.0,155.0
1110001110011100,25.0,94.0,18.0,45.0,50.0,68.0,79.0,106.0
1110001101111000,25.0,31.0,47.0,57.0,84.0,64.0,113.0,39.0
1110001101110111,25.0,148.0,16.0,63.0,108.0,93.0,51.0,124.0
1110001101010000,25.0,109.0,53.0,90.0,179.0,117.0,246.0,49.0
1110001100010111,25.0,20.0,13.0,60.0,95.0,65.0,91.0,112.0
1110001100010001,25.0,49.0,23.0,129.0,103.0,268.0,120.0,176.0
1110001010010011,25.0,114.0,57.0,118.0,184.0,280.0,172.0,169.0
1110001001010111,25.0,38.0,13.0,144.0,103.0,93.0,20.0,79.0
1110001000101100,25.0,167.0,83.0,162.0,58.0,123.0,152.0,116.0
1110000011010110,25.0,11.0,57.0,94.0,13.0,89.0,12.0,12.0
1110000011001010,25.0,21.0,4.0,54.0,41.0,84.0,90.0,1.0
1101111111000111,25.0,17.0,58.0,53.0,66.0,86.0,46.0,12.0
1101111110111101,25.0,29.0,22.0,73.0,45.0,74.0,56.0,107.0
1101111101111001,25.0,100.0,27.0,56.0,63.0,103.0,83.0,70.0
1101111101000010,25.0,24.0,63.0,121.0,88.0,80.0,68.0,23.0
1101111100110011,25.0,69.0,22.0,234.0,271.0,207.0,131.0,293.0
1101111011011010,25.0,61.0,11.0,313.0,220.0,165.0,88.0,12.0
1101110111010010,25.0,87.0,24.0,387.0,182.0,176.0,208.0,37.0
1101110101111010,25.0,46.0,10.0,88.0,236.0,167.0,68.0,86.0
1101110101011001,25.0,52.0,15.0,167.0,124.0,121.0,68.0,136.0
1101110011010000,25.0,92.0,27.0,55.0,40.0,95.0,90.0,9.0
1101110010111010,25.0,67.0,12.0,120.0,99.0,141.0,52.0,117.0
1101110010100001,25.0,26.0,21.0,48.0,71.0,43.0,49.0,86.0
1101110010001100,25.0,93.0,11.0,74.0,161.0,310.0,79.0,37.0
1101110001101100,25.0,41.0,16.0,131.0,97.0,70.0,57.0,32.0
1101110000101111,25.0,22.0,11.0,91.0,89.0,47.0,34.0,76.0
1101101001010110,25.0,33.0,14.0,282.0,135.0,369.0,92.0,48.0
1101100111001100,25.0,50.0,11.0,115.0,94.0,93.0,140.0,44.0
1101100110110000,25.0,18.0,11.0,30.0,83.0,141.0,33.0,33.0
1101100110010000,25.0,36.0,10.0,69.0,92.0,70.0,50.0,54.0
1101100110001100,25.0,50.0,11.0,80.0,135.0,174.0,134.0,47.0
1101100101110001,25.0,72.0,18.0,103.0,141.0,198.0,99.0,122.0
1101100101001101,25.0,47.0,105.0,112.0,47.0,246.0,53.0,86.0
1101100100110010,25.0,63.0,18.0,147.0,191.0,195.0,180.0,101.0
1101100100001101,25.0,53.0,40.0,115.0,62.0,159.0,153.0,164.0
1101100011111110,25.0,15.0,3.0,87.0,181.0,143.0,42.0,13.0
1101100011110011,25.0,23.0,23.0,171.0,118.0,164.0,129.0,79.0
1101100010101110,25.0,16.0,16.0,124.0,159.0,92.0,43.0,123.0
1101100010100111,25.0,52.0,21.0,201.0,232.0,51.0,129.0,209.0
1101100010010111,25.0,61.0,46.0,51.0,267.0,124.0,120.0,413.0
1101100010001010,25.0,64.0,31.0,96.0,59.0,155.0,119.0,40.0
1101100001111001,25.0,35.0,16.0,52.0,136.0,190.0,141.0,101.0
1101100000111010,25.0,60.0,49.0,159.0,188.0,169.0,67.0,103.0
1101100000000101,25.0,71.0,20.0,177.0,169.0,212.0,98.0,224.0
1101100000000100,25.0,50.0,28.0,51.0,65.0,93.0,44.0,35.0
1101011111110000,25.0,109.0,18.0,80.0,95.0,356.0,174.0,14.0
1101011110101000,25.0,64.0,14.0,59.0,131.0,250.0,77.0,52.0
1101011110000011,25.0,46.0,48.0,170.0,170.0,119.0,108.0,136.0
1101011101011110,25.0,34.0,25.0,246.0,249.0,98.0,79.0,99.0
1101011100110100,25.0,65.0,14.0,99.0,56.0,118.0,57.0,85.0
1101011000110110,25.0,28.0,20.0,42.0,77.0,52.0,49.0,24.0
1101010111101100,25.0,71.0,28.0,150.0,119.0,143.0,129.0,47.0
1101010111010100,25.0,41.0,18.0,80.0,84.0,94.0,165.0,143.0
1101010111000101,25.0,197.0,25.0,145.0,142.0,101.0,157.0,80.0
1101010110111000,25.0,59.0,20.0,39.0,169.0,122.0,167.0,39.0
1101010011000111,25.0,36.0,15.0,86.0,142.0,127.0,68.0,48.0
1101010010011000,25.0,32.0,20.0,164.0,161.0,163.0,134.0,111.0
1101010001100110,25.0,44.0,19.0,148.0,83.0,195.0,110.0,47.0
1101010000101011,25.0,62.0,49.0,225.0,250.0,297.0,132.0,267.0
1101010000100000,25.0,42.0,14.0,75.0,59.0,83.0,69.0,55.0
1101010000001111,25.0,68.0,43.0,86.0,128.0,114.0,73.0,154.0
1101010000000111,25.0,53.0,18.0,362.0,313.0,185.0,183.0,318.0
1101001111100010,25.0,110.0,32.0,140.0,187.0,325.0,163.0,19.0
1101001111010000,25.0,77.0,42.0,58.0,125.0,143.0,118.0,16.0
1101001110111001,25.0,53.0,39.0,81.0,187.0,236.0,91.0,132.0
1101001101000110,25.0,36.0,14.0,100.0,126.0,86.0,69.0,36.0
1101001100111110,25.0,50.0,5.0,46.0,92.0,206.0,25.0,149.0
1101001100111100,25.0,67.0,22.0,33.0,44.0,63.0,29.0,89.0
1101001100011000,25.0,40.0,32.0,274.0,184.0,208.0,126.0,112.0
1101001100010000,25.0,96.0,20.0,114.0,55.0,120.0,132.0,38.0
1101001010111011,25.0,85.0,69.0,80.0,161.0,171.0,53.0,77.0
1101001010110010,25.0,62.0,47.0,137.0,156.0,246.0,146.0,78.0
1101001010100111,25.0,65.0,110.0,176.0,230.0,164.0,63.0,247.0
1101001000101000,25.0,22.0,42.0,45.0,143.0,79.0,54.0,28.0
1101000111100110,25.0,98.0,24.0,176.0,119.0,351.0,95.0,20.0
1101000110111110,25.0,20.0,9.0,103.0,93.0,119.0,42.0,95.0
1101000110001111,25.0,30.0,14.0,88.0,155.0,151.0,80.0,251.0
1101000101110100,25.0,161.0,38.0,304.0,237.0,224.0,189.0,304.0
1101000100010110,25.0,49.0,58.0,159.0,229.0,386.0,99.0,174.0
1101000010110110,25.0,21.0,12.0,45.0,100.0,181.0,55.0,130.0
1101000001110000,25.0,49.0,19.0,75.0,106.0,177.0,94.0,23.0
1101000000111010,25.0,55.0,57.0,141.0,305.0,187.0,61.0,118.0
1100111111111010,25.0,69.0,12.0,230.0,41.0,106.0,121.0,13.0
1100111110111000,25.0,13.0,14.0,76.0,30.0,90.0,45.0,33.0
1100111110000011,25.0,22.0,13.0,104.0,73.0,64.0,38.0,145.0
1100111101111011,25.0,78.0,43.0,91.0,121.0,74.0,57.0,65.0
1100111011101100,25.0,32.0,19.0,59.0,28.0,72.0,103.0,5.0
1100111010110110,25.0,14.0,12.0,33.0,23.0,30.0,26.0,19.0
1100111010101111,25.0,16.0,7.0,71.0,46.0,121.0,13.0,89.0
1100111010010110,25.0,44.0,32.0,199.0,88.0,174.0,105.0,40.0
1100111000010101,25.0,58.0,7.0,99.0,151.0,110.0,144.0,241.0
1100111000010001,25.0,41.0,44.0,119.0,136.0,71.0,79.0,86.0
1100110111110001,25.0,16.0,10.0,62.0,98.0,57.0,36.0,21.0
1100110101010000,25.0,30.0,18.0,102.0,211.0,107.0,119.0,24.0
1100110101001110,25.0,15.0,5.0,34.0,61.0,40.0,40.0,2.0
1100110100110011,25.0,56.0,9.0,93.0,109.0,111.0,81.0,163.0
1100110100101010,25.0,14.0,11.0,47.0,43.0,67.0,26.0,11.0
1100110100001100,25.0,18.0,44.0,57.0,76.0,48.0,62.0,29.0
1100110011101001,25.0,88.0,7.0,131.0,27.0,129.0,67.0,3.0
1100110010100100,25.0,19.0,2.0,41.0,25.0,33.0,37.0,11.0
1100110001000011,25.0,82.0,30.0,96.0,89.0,159.0,136.0,61.0
1100110001000000,25.0,85.0,50.0,148.0,173.0,135.0,191.0,14.0
1100110000111100,25.0,6.0,12.0,39.0,106.0,37.0,66.0,43.0
1100110000110011,25.0,30.0,6.0,70.0,62.0,126.0,33.0,100.0
1100101111111010,25.0,44.0,13.0,57.0,34.0,140.0,216.0,21.0
1100101110001000,25.0,16.0,36.0,99.0,44.0,56.0,49.0,18.0
1100101110000110,25.0,24.0,6.0,36.0,34.0,32.0,81.0,18.0
1100101101110100,25.0,68.0,33.0,80.0,107.0,241.0,69.0,84.0
1100101101001101,25.0,32.0,18.0,79.0,95.0,70.0,92.0,112.0
1100101101000101,25.0,182.0,17.0,73.0,239.0,263.0,205.0,91.0
1100101100110000,25.0,24.0,20.0,134.0,75.0,60.0,44.0,90.0
1100101011101000,25.0,109.0,26.0,184.0,53.0,210.0,352.0,23.0
1100101011100110,25.0,34.0,8.0,52.0,26.0,113.0,91.0,4.0
1100101011011100,25.0,58.0,16.0,138.0,55.0,61.0,66.0,22.0
1100101011011011,25.0,79.0,111.0,230.0,234.0,215.0,112.0,64.0
1100101011010100,25.0,52.0,15.0,33.0,31.0,61.0,42.0,19.0
1100101011000101,25.0,69.0,45.0,100.0,103.0,182.0,214.0,15.0
1100101010011110,25.0,28.0,19.0,47.0,83.0,33.0,87.0,44.0
1100101010010110,25.0,45.0,15.0,191.0,120.0,246.0,113.0,77.0
1100101001110101,25.0,44.0,20.0,59.0,112.0,57.0,80.0,92.0
1100101001011010,25.0,36.0,22.0,260.0,50.0,213.0,110.0,47.0
1100101001010010,25.0,32.0,18.0,175.0,121.0,172.0,73.0,13.0
1100101000011010,25.0,104.0,27.0,71.0,149.0,86.0,72.0,42.0
1100011111110000,25.0,41.0,53.0,49.0,134.0,81.0,128.0,25.0
1100011111000011,25.0,90.0,105.0,363.0,242.0,236.0,290.0,17.0
1100011111000000,25.0,68.0,29.0,148.0,62.0,267.0,266.0,8.0
1100011110101001,25.0,15.0,15.0,148.0,198.0,299.0,159.0,140.0
1100011011110000,25.0,40.0,13.0,55.0,30.0,305.0,91.0,12.0
1100011000100001,25.0,72.0,21.0,79.0,64.0,156.0,82.0,65.0
1100001111000110,25.0,38.0,4.0,54.0,52.0,51.0,72.0,5.0
1100001110100110,25.0,13.0,15.0,148.0,37.0,70.0,42.0,61.0
1100001110010100,25.0,30.0,6.0,46.0,51.0,76.0,64.0,90.0
1100001110000011,25.0,69.0,30.0,178.0,152.0,82.0,101.0,32.0
1100001101011010,25.0,116.0,85.0,343.0,193.0,121.0,82.0,104.0
1100001101010110,25.0,43.0,14.0,29.0,121.0,70.0,145.0,69.0
1100001100101010,25.0,104.0,49.0,315.0,217.0,157.0,272.0,135.0
1100001100010011,25.0,103.0,22.0,242.0,229.0,385.0,211.0,331.0
1100001010101001,25.0,115.0,12.0,75.0,99.0,167.0,43.0,62.0
1100001010100000,25.0,112.0,54.0,103.0,36.0,169.0,140.0,47.0
1100001001100010,25.0,76.0,21.0,86.0,110.0,273.0,111.0,9.0
1100001001100001,25.0,97.0,139.0,90.0,43.0,240.0,236.0,53.0
1100001001001001,25.0,150.0,36.0,130.0,126.0,269.0,308.0,78.0
1100000111000011,25.0,39.0,8.0,200.0,121.0,111.0,46.0,12.0
1100000110100101,25.0,35.0,7.0,57.0,26.0,126.0,61.0,53.0
1100000101110001,25.0,12.0,10.0,12.0,89.0,33.0,19.0,29.0
1100000010011010,25.0,22.0,26.0,43.0,142.0,56.0,47.0,70.0
1011111110111100,25.0,5.0,6.0,120.0,88.0,50.0,66.0,108.0
1011111110110110,25.0,26.0,25.0,47.0,25.0,60.0,6.0,84.0
1011111110001101,25.0,26.0,8.0,31.0,71.0,36.0,18.0,124.0
1011111101111010,25.0,28.0,13.0,33.0,89.0,109.0,43.0,29.0
1011111101001010,25.0,19.0,26.0,60.0,22.0,43.0,42.0,31.0
1011111100100111,25.0,25.0,16.0,42.0,59.0,34.0,128.0,106.0
1011111100011010,25.0,23.0,8.0,66.0,159.0,126.0,45.0,141.0
1011111100010011,25.0,63.0,13.0,106.0,226.0,56.0,104.0,163.0
1011111010101100,25.0,36.0,17.0,97.0,103.0,87.0,54.0,60.0
1011111010000001,25.0,27.0,56.0,54.0,79.0,135.0,32.0,40.0
1011111001110100,25.0,28.0,15.0,100.0,74.0,66.0,38.0,45.0
1011111000110000,25.0,20.0,8.0,20.0,26.0,34.0,15.0,24.0
1011111000001011,25.0,45.0,21.0,82.0,79.0,84.0,73.0,118.0
1011110111011000,25.0,48.0,5.0,112.0,103.0,45.0,82.0,13.0
1011110110111101,25.0,9.0,42.0,29.0,49.0,21.0,65.0,186.0
1011110110010011,25.0,18.0,35.0,75.0,69.0,50.0,46.0,88.0
1011110101101100,25.0,18.0,62.0,55.0,132.0,144.0,37.0,80.0
1011110011110001,25.0,49.0,10.0,64.0,185.0,116.0,123.0,79.0
1011110001101100,25.0,46.0,14.0,39.0,57.0,62.0,35.0,24.0
1011110001101001,25.0,22.0,11.0,90.0,105.0,110.0,96.0,63.0
1011110000111010,25.0,65.0,6.0,50.0,93.0,44.0,17.0,162.0
