variant,counts_9114_b_F_5,counts_9114_b_F_4,counts_9114_b_F_6,counts_9114_b_F_7,counts_9114_b_F_3,counts_9114_b_F_2,counts_9114_b_F_1,counts_9114_b_F_8
0000101011010111,55.0,25.0,165.0,205.0,11.0,8.0,6.0,13.0
0000101010111001,55.0,52.0,57.0,203.0,11.0,2.0,7.0,14.0
0000101001100111,55.0,31.0,33.0,27.0,14.0,0.0,4.0,22.0
0000101000111001,55.0,17.0,73.0,53.0,28.0,2.0,2.0,35.0
0000100101100010,55.0,22.0,42.0,27.0,27.0,8.0,9.0,0.0
0000100000000011,55.0,15.0,36.0,46.0,24.0,3.0,20.0,42.0
0000011110111100,55.0,40.0,85.0,60.0,12.0,0.0,9.0,54.0
0000011110110010,55.0,46.0,72.0,26.0,16.0,8.0,7.0,9.0
0000011011101101,55.0,60.0,65.0,70.0,26.0,9.0,8.0,28.0
0000011001100110,55.0,42.0,72.0,107.0,49.0,1.0,7.0,8.0
0000010111000110,55.0,95.0,134.0,42.0,64.0,24.0,26.0,1.0
0000010110111101,55.0,46.0,92.0,142.0,38.0,4.0,17.0,215.0
0000010101100111,55.0,95.0,119.0,126.0,61.0,6.0,26.0,25.0
0000010011100111,55.0,77.0,117.0,35.0,83.0,8.0,38.0,9.0
0000001100111010,55.0,26.0,87.0,92.0,36.0,6.0,20.0,39.0
0000001011010010,55.0,51.0,15.0,9.0,25.0,1.0,7.0,0.0
0000001001010011,55.0,25.0,98.0,44.0,14.0,4.0,15.0,36.0
0000001001000000,55.0,57.0,11.0,22.0,10.0,2.0,7.0,2.0
0000000100001110,55.0,19.0,35.0,39.0,7.0,2.0,0.0,10.0
1111111111011101,54.0,109.0,54.0,47.0,120.0,57.0,18.0,148.0
1111111000111101,54.0,71.0,25.0,48.0,23.0,40.0,42.0,195.0
1111111000110001,54.0,121.0,152.0,151.0,38.0,10.0,23.0,349.0
1111110110011011,54.0,68.0,26.0,95.0,49.0,70.0,20.0,108.0
1111110110001101,54.0,92.0,47.0,59.0,41.0,14.0,23.0,192.0
1111110101001100,54.0,91.0,28.0,39.0,182.0,9.0,24.0,18.0
1111110010100010,54.0,84.0,70.0,33.0,137.0,16.0,15.0,12.0
1111101000111111,54.0,74.0,64.0,124.0,30.0,39.0,41.0,149.0
1111101000110000,54.0,113.0,26.0,41.0,39.0,106.0,22.0,46.0
1111100011011101,54.0,98.0,40.0,61.0,41.0,95.0,38.0,92.0
1111010100110001,54.0,100.0,172.0,70.0,40.0,27.0,78.0,188.0
1111010001010111,54.0,73.0,61.0,136.0,55.0,73.0,33.0,202.0
1111010000010101,54.0,159.0,14.0,73.0,26.0,49.0,34.0,162.0
1111010000000111,54.0,54.0,58.0,87.0,49.0,29.0,31.0,129.0
1111001101110100,54.0,65.0,138.0,34.0,84.0,87.0,73.0,122.0
1110111110010001,54.0,208.0,48.0,190.0,66.0,120.0,54.0,133.0
1110111011001101,54.0,61.0,53.0,22.0,42.0,18.0,30.0,15.0
1110111011001100,54.0,97.0,101.0,23.0,74.0,19.0,16.0,10.0
1110111001100101,54.0,125.0,168.0,117.0,78.0,107.0,45.0,63.0
1110111001010011,54.0,36.0,32.0,85.0,43.0,14.0,17.0,45.0
1110111000010100,54.0,28.0,31.0,63.0,29.0,13.0,24.0,47.0
1110111000010011,54.0,41.0,36.0,100.0,53.0,27.0,50.0,78.0
1110110111001100,54.0,67.0,24.0,29.0,17.0,10.0,13.0,3.0
1110110110000110,54.0,36.0,36.0,96.0,54.0,29.0,18.0,8.0
1110110100101001,54.0,57.0,22.0,166.0,21.0,16.0,37.0,71.0
1110110010111001,54.0,49.0,29.0,50.0,80.0,9.0,3.0,51.0
1110110000110000,54.0,86.0,78.0,115.0,18.0,4.0,30.0,120.0
1110101110000000,54.0,63.0,38.0,73.0,30.0,15.0,41.0,3.0
1110101100111110,54.0,78.0,51.0,74.0,41.0,40.0,35.0,74.0
1110101010011110,54.0,72.0,127.0,49.0,32.0,74.0,21.0,78.0
1110100000101011,54.0,67.0,61.0,62.0,21.0,5.0,4.0,127.0
1110011011011011,54.0,146.0,84.0,83.0,61.0,61.0,30.0,13.0
1110001111100111,54.0,205.0,20.0,149.0,76.0,12.0,52.0,36.0
1110001110101001,54.0,132.0,61.0,84.0,37.0,27.0,44.0,43.0
1110001000111000,54.0,42.0,13.0,23.0,32.0,5.0,25.0,14.0
1110000111110010,54.0,43.0,52.0,13.0,47.0,6.0,10.0,15.0
1110000101000110,54.0,42.0,12.0,32.0,27.0,15.0,13.0,9.0
1110000100011001,54.0,19.0,29.0,16.0,33.0,11.0,67.0,42.0
1110000010001000,54.0,133.0,91.0,44.0,9.0,8.0,38.0,131.0
1101111110000000,54.0,74.0,24.0,83.0,30.0,7.0,8.0,49.0
1101111100110001,54.0,64.0,32.0,62.0,38.0,16.0,16.0,49.0
1101111010110101,54.0,92.0,24.0,19.0,31.0,7.0,63.0,54.0
1101100010100100,54.0,47.0,28.0,36.0,86.0,46.0,35.0,20.0
1101010011010111,54.0,255.0,76.0,88.0,96.0,40.0,18.0,284.0
1100111111001101,54.0,126.0,114.0,64.0,46.0,18.0,32.0,15.0
1100111110111110,54.0,79.0,68.0,62.0,27.0,49.0,10.0,46.0
1100111110101001,54.0,55.0,118.0,50.0,73.0,7.0,6.0,31.0
1100111010111010,54.0,76.0,35.0,131.0,26.0,15.0,8.0,39.0
1100111000110100,54.0,245.0,167.0,85.0,100.0,11.0,16.0,78.0
1100110111111111,54.0,150.0,49.0,119.0,69.0,18.0,33.0,102.0
1100110111010100,54.0,97.0,30.0,103.0,56.0,15.0,15.0,38.0
1100110111010001,54.0,79.0,82.0,29.0,44.0,14.0,36.0,32.0
1100110011111000,54.0,219.0,51.0,54.0,62.0,4.0,102.0,6.0
1100110010100001,54.0,59.0,17.0,75.0,35.0,9.0,14.0,12.0
1100101001010100,54.0,60.0,29.0,41.0,68.0,71.0,36.0,31.0
1100100001011001,54.0,30.0,34.0,30.0,2.0,4.0,3.0,71.0
1100001110111001,54.0,200.0,115.0,83.0,94.0,35.0,11.0,165.0
1100001010101111,54.0,91.0,33.0,95.0,121.0,31.0,52.0,79.0
1100000001100010,54.0,57.0,16.0,4.0,34.0,6.0,9.0,3.0
1011111110100101,54.0,37.0,44.0,30.0,46.0,13.0,39.0,45.0
1011111101101100,54.0,118.0,87.0,217.0,56.0,8.0,4.0,58.0
1011111010100100,54.0,56.0,37.0,26.0,15.0,30.0,28.0,12.0
1011111000101001,54.0,43.0,123.0,61.0,46.0,64.0,19.0,44.0
1011111000010100,54.0,32.0,62.0,28.0,33.0,32.0,29.0,68.0
1011110111101000,54.0,62.0,29.0,15.0,43.0,4.0,13.0,3.0
1011110111011111,54.0,116.0,73.0,42.0,31.0,23.0,8.0,95.0
1011110111001000,54.0,88.0,114.0,95.0,30.0,13.0,1.0,18.0
1011110110001011,54.0,111.0,64.0,221.0,54.0,2.0,25.0,84.0
1011110101110100,54.0,138.0,17.0,98.0,15.0,19.0,12.0,57.0
1011110100001011,54.0,169.0,145.0,133.0,80.0,7.0,57.0,92.0
1011110011010110,54.0,54.0,95.0,147.0,28.0,5.0,6.0,34.0
1011110011010001,54.0,60.0,34.0,60.0,38.0,6.0,6.0,38.0
1011110010011001,54.0,42.0,37.0,187.0,42.0,35.0,97.0,85.0
1011110010010011,54.0,170.0,45.0,142.0,26.0,21.0,26.0,155.0
1011110001011011,54.0,81.0,40.0,123.0,113.0,13.0,32.0,141.0
1011101110001011,54.0,283.0,79.0,271.0,52.0,7.0,86.0,145.0
1011101101000000,54.0,63.0,45.0,19.0,47.0,3.0,29.0,5.0
1011101011011110,54.0,127.0,157.0,98.0,28.0,13.0,14.0,16.0
1011101010100111,54.0,48.0,83.0,78.0,37.0,7.0,18.0,82.0
1011101010010101,54.0,34.0,50.0,79.0,19.0,55.0,28.0,68.0
1011100110000001,54.0,26.0,60.0,31.0,17.0,11.0,23.0,99.0
1011100011011001,54.0,77.0,31.0,26.0,75.0,5.0,12.0,95.0
1011100010011100,54.0,51.0,23.0,56.0,34.0,6.0,27.0,130.0
1011100010010101,54.0,37.0,86.0,48.0,67.0,20.0,109.0,90.0
1011011101110111,54.0,63.0,117.0,70.0,52.0,18.0,46.0,105.0
1011011001111101,54.0,145.0,36.0,216.0,32.0,19.0,177.0,299.0
1011011001000111,54.0,87.0,82.0,96.0,95.0,12.0,18.0,106.0
1011010111111111,54.0,65.0,45.0,52.0,51.0,12.0,28.0,85.0
1011010100111010,54.0,64.0,62.0,109.0,57.0,9.0,9.0,79.0
1011010100110011,54.0,111.0,129.0,105.0,51.0,48.0,19.0,173.0
1011010011100101,54.0,53.0,24.0,47.0,27.0,16.0,25.0,21.0
1011010011010000,54.0,54.0,53.0,29.0,38.0,35.0,34.0,12.0
1011010001010001,54.0,131.0,73.0,104.0,9.0,13.0,22.0,232.0
1011001101110101,54.0,48.0,35.0,65.0,74.0,43.0,15.0,85.0
1011001001110110,54.0,209.0,122.0,36.0,17.0,10.0,3.0,16.0
1011000110101000,54.0,155.0,59.0,166.0,43.0,15.0,45.0,87.0
1011000101011100,54.0,35.0,30.0,104.0,21.0,4.0,72.0,86.0
1011000100100110,54.0,92.0,26.0,70.0,88.0,9.0,13.0,59.0
1011000100001001,54.0,111.0,48.0,35.0,88.0,7.0,18.0,124.0
1011000010101111,54.0,47.0,35.0,75.0,24.0,54.0,31.0,109.0
1010111011100101,54.0,73.0,46.0,59.0,18.0,6.0,86.0,7.0
1010110101101110,54.0,31.0,68.0,37.0,28.0,5.0,3.0,55.0
1010110000110010,54.0,16.0,19.0,56.0,32.0,53.0,36.0,15.0
1010101100101000,54.0,102.0,165.0,139.0,44.0,6.0,7.0,210.0
1010101010100111,54.0,46.0,58.0,183.0,46.0,9.0,12.0,70.0
1010101010011110,54.0,63.0,40.0,38.0,52.0,7.0,38.0,91.0
1010101001110100,54.0,84.0,89.0,66.0,47.0,3.0,7.0,72.0
1010101000110011,54.0,35.0,109.0,114.0,63.0,11.0,34.0,146.0
1010100101100111,54.0,58.0,27.0,35.0,11.0,0.0,3.0,6.0
1010100011100000,54.0,128.0,18.0,30.0,7.0,3.0,0.0,1.0
1010100001000001,54.0,42.0,22.0,38.0,24.0,6.0,19.0,32.0
1010011111111001,54.0,86.0,61.0,22.0,28.0,17.0,8.0,76.0
1010011101011101,54.0,105.0,174.0,202.0,24.0,15.0,16.0,141.0
1010011100111001,54.0,40.0,42.0,29.0,56.0,57.0,50.0,40.0
1010011011111110,54.0,55.0,34.0,15.0,21.0,8.0,17.0,21.0
1010011011011010,54.0,82.0,93.0,94.0,94.0,6.0,49.0,4.0
1010011001111111,54.0,219.0,81.0,153.0,66.0,12.0,50.0,86.0
1010001110010100,54.0,302.0,136.0,255.0,69.0,99.0,110.0,117.0
1010001101100111,54.0,96.0,35.0,83.0,52.0,53.0,10.0,26.0
1010001101001000,54.0,42.0,46.0,12.0,25.0,6.0,14.0,2.0
1010001001011111,54.0,37.0,26.0,78.0,30.0,30.0,7.0,47.0
1010001000110011,54.0,59.0,36.0,69.0,74.0,102.0,55.0,78.0
1010000100110100,54.0,19.0,6.0,18.0,6.0,4.0,9.0,8.0
1010000010010000,54.0,86.0,46.0,112.0,85.0,3.0,54.0,17.0
1001111111001100,54.0,114.0,34.0,32.0,72.0,5.0,10.0,42.0
1001111110010110,54.0,49.0,50.0,36.0,99.0,9.0,24.0,29.0
1001111110000110,54.0,51.0,91.0,37.0,26.0,24.0,14.0,33.0
1001111100100000,54.0,86.0,79.0,61.0,132.0,35.0,49.0,58.0
1001111010100001,54.0,83.0,72.0,46.0,69.0,3.0,41.0,36.0
1001111001101000,54.0,86.0,45.0,38.0,28.0,5.0,20.0,23.0
1001111000100000,54.0,121.0,72.0,58.0,48.0,10.0,13.0,73.0
1001110111101110,54.0,27.0,71.0,53.0,26.0,5.0,4.0,1.0
1001110111100100,54.0,101.0,17.0,21.0,29.0,4.0,14.0,6.0
1001110101001111,54.0,52.0,70.0,43.0,46.0,8.0,18.0,35.0
1001101101111111,54.0,88.0,44.0,137.0,49.0,9.0,52.0,169.0
1001100110111110,54.0,26.0,76.0,45.0,19.0,4.0,3.0,51.0
1001100100011101,54.0,33.0,75.0,67.0,54.0,9.0,24.0,70.0
1001100010001101,54.0,112.0,106.0,130.0,50.0,13.0,17.0,79.0
1001100000100101,54.0,45.0,35.0,71.0,35.0,10.0,17.0,52.0
1001011000100111,54.0,76.0,131.0,179.0,75.0,5.0,22.0,188.0
1001010011001011,54.0,130.0,37.0,61.0,93.0,87.0,18.0,29.0
1001010001010100,54.0,57.0,159.0,28.0,55.0,41.0,17.0,44.0
1001010000111011,54.0,190.0,48.0,134.0,66.0,11.0,17.0,68.0
1001001101001101,54.0,45.0,20.0,60.0,28.0,12.0,12.0,56.0
1001001100011101,54.0,53.0,32.0,65.0,36.0,11.0,30.0,81.0
1001001010110000,54.0,82.0,17.0,47.0,16.0,5.0,14.0,49.0
1001001010101100,54.0,54.0,51.0,62.0,21.0,7.0,50.0,40.0
1001001010011000,54.0,78.0,30.0,41.0,23.0,10.0,9.0,27.0
1001001010010110,54.0,51.0,81.0,88.0,21.0,46.0,26.0,52.0
1001001001111110,54.0,108.0,32.0,47.0,30.0,15.0,20.0,173.0
1001001000011101,54.0,83.0,81.0,78.0,30.0,52.0,47.0,157.0
1001000100001111,54.0,67.0,63.0,114.0,63.0,33.0,12.0,112.0
1001000010111110,54.0,72.0,68.0,86.0,61.0,17.0,21.0,37.0
1000111101100000,54.0,74.0,115.0,47.0,34.0,5.0,87.0,7.0
1000111101001001,54.0,70.0,66.0,41.0,125.0,6.0,31.0,17.0
1000111101000001,54.0,44.0,36.0,22.0,53.0,2.0,11.0,5.0
1000111100111010,54.0,83.0,175.0,217.0,54.0,15.0,49.0,61.0
1000111100100111,54.0,52.0,41.0,18.0,48.0,6.0,4.0,48.0
1000111100010001,54.0,84.0,112.0,111.0,86.0,9.0,18.0,181.0
1000111011010000,54.0,89.0,21.0,34.0,23.0,37.0,45.0,2.0
1000111000110111,54.0,18.0,57.0,15.0,11.0,2.0,10.0,56.0
1000110111101001,54.0,88.0,94.0,20.0,65.0,3.0,23.0,3.0
1000110110101100,54.0,151.0,68.0,32.0,43.0,27.0,9.0,34.0
1000110100111110,54.0,22.0,27.0,44.0,38.0,8.0,4.0,31.0
1000110100111100,54.0,52.0,35.0,59.0,29.0,2.0,19.0,53.0
1000110011111000,54.0,63.0,45.0,21.0,76.0,53.0,79.0,1.0
1000110001100000,54.0,149.0,90.0,69.0,56.0,7.0,22.0,4.0
1000110001011001,54.0,39.0,56.0,97.0,7.0,2.0,4.0,12.0
1000101111011001,54.0,53.0,75.0,187.0,60.0,12.0,13.0,56.0
1000101111000111,54.0,66.0,58.0,18.0,43.0,20.0,4.0,3.0
1000101011010100,54.0,105.0,15.0,23.0,101.0,10.0,24.0,5.0
1000101010110001,54.0,57.0,78.0,111.0,42.0,27.0,20.0,73.0
1000101001110000,54.0,42.0,63.0,59.0,47.0,13.0,29.0,8.0
1000101001101000,54.0,117.0,101.0,11.0,59.0,73.0,22.0,8.0
1000101001011110,54.0,57.0,71.0,21.0,27.0,26.0,5.0,10.0
1000101001000000,54.0,100.0,123.0,29.0,55.0,17.0,20.0,4.0
1000100011110001,54.0,66.0,46.0,8.0,6.0,33.0,3.0,4.0
1000011110100111,54.0,80.0,102.0,228.0,56.0,4.0,23.0,95.0
1000011100000100,54.0,133.0,75.0,187.0,23.0,90.0,22.0,42.0
1000011011011010,54.0,93.0,38.0,29.0,57.0,5.0,11.0,4.0
1000011011010100,54.0,65.0,38.0,28.0,18.0,3.0,20.0,4.0
1000011010000101,54.0,64.0,28.0,28.0,20.0,108.0,114.0,39.0
1000010110001100,54.0,78.0,195.0,63.0,108.0,88.0,68.0,95.0
1000001100101000,54.0,42.0,38.0,24.0,50.0,2.0,22.0,58.0
1000001011011011,54.0,100.0,96.0,77.0,87.0,22.0,11.0,110.0
1000001011000111,54.0,61.0,99.0,17.0,134.0,8.0,33.0,15.0
1000001000011101,54.0,39.0,45.0,130.0,43.0,47.0,80.0,143.0
1000001000011011,54.0,85.0,87.0,71.0,68.0,11.0,29.0,81.0
1000000101011001,54.0,80.0,22.0,29.0,17.0,8.0,51.0,31.0
1000000011110110,54.0,133.0,122.0,10.0,36.0,2.0,4.0,3.0
1000000001100100,54.0,48.0,7.0,55.0,68.0,68.0,6.0,3.0
1000000001000011,54.0,86.0,75.0,28.0,60.0,13.0,64.0,2.0
0111111101111100,54.0,65.0,37.0,44.0,14.0,21.0,10.0,49.0
0111111101110100,54.0,71.0,26.0,43.0,21.0,1.0,11.0,13.0
0111111101011111,54.0,27.0,23.0,34.0,16.0,3.0,9.0,118.0
0111111010010000,54.0,89.0,88.0,47.0,22.0,62.0,23.0,31.0
0111111001111100,54.0,27.0,50.0,33.0,19.0,19.0,21.0,18.0
0111110101101100,54.0,28.0,83.0,97.0,20.0,4.0,6.0,18.0
0111110100110100,54.0,22.0,65.0,13.0,67.0,1.0,50.0,48.0
0111110011011110,54.0,45.0,115.0,120.0,56.0,7.0,3.0,99.0
0111110011001100,54.0,37.0,31.0,58.0,41.0,7.0,5.0,9.0
0111110000011011,54.0,133.0,197.0,169.0,49.0,33.0,22.0,322.0
0111101111111001,54.0,110.0,63.0,26.0,42.0,10.0,8.0,46.0
0111101111001110,54.0,30.0,92.0,34.0,26.0,2.0,7.0,7.0
0111101100011111,54.0,81.0,94.0,197.0,157.0,73.0,14.0,141.0
0111101010010111,54.0,47.0,79.0,36.0,125.0,10.0,14.0,140.0
0111101001111101,54.0,74.0,42.0,57.0,40.0,22.0,13.0,156.0
0111101000011100,54.0,47.0,45.0,48.0,19.0,25.0,15.0,114.0
0111100111011110,54.0,46.0,61.0,63.0,95.0,48.0,58.0,46.0
0111100110100110,54.0,28.0,31.0,132.0,43.0,19.0,24.0,55.0
0111100100101010,54.0,23.0,25.0,19.0,35.0,5.0,7.0,14.0
0111100100010101,54.0,38.0,37.0,58.0,23.0,7.0,22.0,112.0
0111100100010011,54.0,61.0,46.0,97.0,17.0,8.0,18.0,106.0
0111100100001111,54.0,105.0,22.0,38.0,18.0,15.0,10.0,101.0
0111100100001010,54.0,74.0,63.0,104.0,24.0,10.0,14.0,10.0
0111100010100001,54.0,35.0,45.0,161.0,36.0,12.0,37.0,95.0
0111100000110101,54.0,46.0,31.0,88.0,24.0,3.0,11.0,263.0
0111100000101101,54.0,77.0,62.0,137.0,16.0,3.0,6.0,119.0
0111011110010111,54.0,36.0,89.0,41.0,33.0,14.0,16.0,147.0
0111011101001010,54.0,83.0,56.0,33.0,39.0,7.0,9.0,10.0
0111011100111011,54.0,64.0,44.0,55.0,21.0,11.0,12.0,157.0
0111011100110101,54.0,59.0,86.0,72.0,38.0,9.0,9.0,179.0
0111011100101011,54.0,66.0,139.0,161.0,112.0,9.0,75.0,130.0
0111011011111001,54.0,44.0,142.0,33.0,41.0,6.0,29.0,79.0
0111011001111010,54.0,74.0,118.0,76.0,35.0,13.0,76.0,31.0
0111011001101110,54.0,53.0,66.0,143.0,111.0,10.0,11.0,30.0
0111011001100111,54.0,36.0,29.0,68.0,35.0,7.0,29.0,63.0
0111010100101001,54.0,23.0,22.0,65.0,72.0,13.0,62.0,61.0
0111010011000101,54.0,90.0,38.0,109.0,44.0,27.0,60.0,183.0
0111010001011101,54.0,69.0,104.0,170.0,32.0,5.0,15.0,235.0
0111010000101110,54.0,73.0,74.0,18.0,10.0,20.0,19.0,31.0
0111001111000101,54.0,51.0,67.0,51.0,66.0,5.0,44.0,36.0
0111001110011001,54.0,45.0,48.0,112.0,44.0,1.0,35.0,118.0
0111001100001000,54.0,41.0,23.0,27.0,15.0,23.0,10.0,20.0
0111001011101111,54.0,59.0,20.0,105.0,24.0,8.0,64.0,30.0
0111001000011011,54.0,67.0,119.0,35.0,56.0,42.0,11.0,191.0
0111000111110110,54.0,70.0,43.0,94.0,27.0,7.0,15.0,77.0
0111000101011000,54.0,67.0,26.0,75.0,23.0,19.0,14.0,45.0
0111000101001001,54.0,72.0,23.0,84.0,47.0,5.0,24.0,14.0
0111000101000001,54.0,47.0,52.0,107.0,30.0,7.0,29.0,58.0
0111000100110100,54.0,200.0,59.0,88.0,32.0,8.0,29.0,78.0
0111000100011110,54.0,36.0,98.0,109.0,43.0,14.0,10.0,122.0
0111000100010111,54.0,149.0,53.0,91.0,50.0,9.0,66.0,192.0
0111000100000100,54.0,50.0,47.0,29.0,24.0,5.0,77.0,39.0
0111000011001111,54.0,34.0,75.0,55.0,19.0,18.0,10.0,151.0
0111000000000100,54.0,39.0,27.0,18.0,40.0,28.0,46.0,63.0
0110111110100111,54.0,31.0,41.0,75.0,46.0,3.0,12.0,75.0
0110111010110010,54.0,106.0,38.0,30.0,20.0,2.0,12.0,27.0
0110110111010011,54.0,40.0,29.0,22.0,30.0,3.0,10.0,13.0
0110110011110001,54.0,14.0,11.0,69.0,11.0,0.0,4.0,7.0
0110101110100000,54.0,54.0,25.0,135.0,21.0,4.0,16.0,7.0
0110101101101100,54.0,41.0,22.0,42.0,25.0,6.0,13.0,10.0
0110101100100110,54.0,149.0,54.0,53.0,26.0,21.0,3.0,39.0
0110101000100000,54.0,141.0,66.0,52.0,12.0,3.0,4.0,55.0
0110101000000010,54.0,71.0,79.0,102.0,81.0,21.0,19.0,14.0
0110100110100010,54.0,32.0,8.0,32.0,7.0,1.0,6.0,40.0
0110100100011100,54.0,31.0,71.0,13.0,5.0,0.0,7.0,31.0
0110011110111011,54.0,23.0,102.0,33.0,22.0,13.0,28.0,134.0
0110011101000001,54.0,53.0,19.0,14.0,22.0,7.0,19.0,7.0
0110011100001000,54.0,89.0,33.0,49.0,12.0,1.0,14.0,16.0
0110011011110001,54.0,155.0,34.0,21.0,41.0,12.0,18.0,24.0
0110011011100000,54.0,71.0,19.0,22.0,41.0,7.0,11.0,4.0
0110011010101010,54.0,50.0,21.0,58.0,47.0,4.0,18.0,55.0
0110011000011100,54.0,41.0,74.0,85.0,51.0,36.0,38.0,117.0
0110001110110110,54.0,52.0,93.0,103.0,21.0,5.0,35.0,28.0
0110001110110101,54.0,38.0,42.0,83.0,11.0,7.0,19.0,146.0
0110001011111001,54.0,58.0,17.0,9.0,26.0,4.0,15.0,10.0
0110001010001000,54.0,69.0,44.0,33.0,19.0,7.0,11.0,15.0
0110001001101011,54.0,65.0,118.0,32.0,32.0,2.0,9.0,53.0
0110001000110010,54.0,64.0,79.0,20.0,92.0,3.0,34.0,34.0
0110000001101011,54.0,86.0,27.0,97.0,8.0,12.0,1.0,4.0
0110000001100110,54.0,11.0,10.0,47.0,19.0,4.0,5.0,2.0
0101111110010011,54.0,76.0,65.0,237.0,23.0,6.0,9.0,66.0
0101111110010001,54.0,53.0,129.0,138.0,87.0,95.0,64.0,158.0
0101111011111111,54.0,78.0,98.0,132.0,16.0,39.0,4.0,56.0
0101111010010010,54.0,168.0,61.0,92.0,25.0,3.0,21.0,69.0
0101111001111000,54.0,47.0,54.0,25.0,95.0,12.0,12.0,18.0
0101111001110110,54.0,30.0,47.0,20.0,27.0,3.0,9.0,34.0
0101110100010101,54.0,55.0,37.0,96.0,17.0,24.0,37.0,105.0
0101110010101101,54.0,37.0,58.0,126.0,18.0,7.0,3.0,119.0
0101101011101110,54.0,50.0,106.0,58.0,30.0,9.0,4.0,6.0
0101101010100111,54.0,37.0,62.0,66.0,32.0,15.0,10.0,121.0
0101100101111110,54.0,68.0,26.0,84.0,36.0,5.0,5.0,43.0
0101100001011111,54.0,32.0,69.0,75.0,27.0,17.0,5.0,75.0
0101100001011001,54.0,27.0,28.0,100.0,14.0,7.0,8.0,94.0
0101100001001001,54.0,125.0,15.0,13.0,19.0,13.0,17.0,76.0
0101100000101000,54.0,64.0,48.0,24.0,16.0,5.0,7.0,11.0
0101100000100100,54.0,49.0,54.0,100.0,22.0,7.0,12.0,27.0
0101100000010111,54.0,25.0,30.0,22.0,32.0,8.0,7.0,92.0
0101011110011111,54.0,20.0,72.0,113.0,33.0,15.0,21.0,192.0
0101011101100101,54.0,139.0,55.0,51.0,49.0,16.0,47.0,65.0
0101011010110011,54.0,84.0,63.0,95.0,23.0,2.0,8.0,158.0
0101011001110001,54.0,48.0,62.0,82.0,58.0,12.0,21.0,100.0
0101010110000111,54.0,78.0,41.0,42.0,39.0,4.0,20.0,181.0
0101010101011100,54.0,63.0,43.0,82.0,30.0,26.0,54.0,74.0
0101010100100010,54.0,79.0,83.0,104.0,64.0,13.0,27.0,108.0
0101010010001001,54.0,69.0,110.0,143.0,36.0,52.0,38.0,201.0
0101010010000101,54.0,66.0,102.0,81.0,41.0,3.0,19.0,66.0
0101010001011110,54.0,34.0,58.0,95.0,22.0,21.0,4.0,36.0
0101001110111011,54.0,20.0,145.0,74.0,51.0,12.0,3.0,96.0
0101001110011110,54.0,83.0,54.0,26.0,39.0,5.0,7.0,34.0
0101001110000100,54.0,61.0,42.0,21.0,15.0,6.0,5.0,17.0
0101001101111011,54.0,38.0,66.0,53.0,45.0,1.0,27.0,154.0
0101000100001111,54.0,68.0,45.0,88.0,100.0,30.0,11.0,108.0
0101000100001101,54.0,93.0,45.0,61.0,31.0,15.0,21.0,105.0
0101000011110111,54.0,87.0,175.0,44.0,62.0,13.0,10.0,136.0
0101000010101001,54.0,106.0,58.0,104.0,76.0,25.0,43.0,73.0
0101000001010011,54.0,117.0,100.0,117.0,52.0,15.0,35.0,184.0
0100111110011111,54.0,31.0,101.0,23.0,15.0,36.0,6.0,130.0
0100111101100110,54.0,43.0,53.0,41.0,30.0,5.0,4.0,3.0
0100111101000110,54.0,44.0,51.0,6.0,50.0,0.0,11.0,0.0
0100111010110100,54.0,14.0,11.0,8.0,4.0,1.0,11.0,13.0
0100110110111101,54.0,30.0,22.0,39.0,47.0,4.0,8.0,170.0
0100110101001100,54.0,85.0,74.0,50.0,22.0,14.0,14.0,5.0
0100110011010010,54.0,68.0,17.0,56.0,46.0,3.0,2.0,6.0
0100110010000111,54.0,27.0,66.0,18.0,7.0,7.0,3.0,51.0
0100110001010011,54.0,54.0,14.0,24.0,66.0,1.0,15.0,37.0
0100101001100000,54.0,92.0,17.0,15.0,69.0,10.0,16.0,4.0
0100100111110110,54.0,14.0,3.0,4.0,11.0,1.0,2.0,0.0
0100100111101100,54.0,33.0,9.0,24.0,48.0,11.0,9.0,1.0
0100100110101101,54.0,22.0,111.0,17.0,18.0,1.0,3.0,41.0
0100100011000111,54.0,43.0,84.0,11.0,8.0,7.0,6.0,12.0
0100011110010001,54.0,52.0,44.0,44.0,39.0,16.0,23.0,84.0
0100011110001100,54.0,86.0,43.0,41.0,22.0,17.0,20.0,62.0
0100011101011110,54.0,67.0,42.0,73.0,21.0,11.0,15.0,36.0
0100011101010110,54.0,37.0,60.0,25.0,25.0,3.0,14.0,10.0
0100011000100101,54.0,84.0,37.0,82.0,38.0,12.0,16.0,148.0
0100001101011100,54.0,52.0,52.0,52.0,45.0,7.0,8.0,34.0
0100001101001100,54.0,115.0,57.0,17.0,22.0,22.0,26.0,8.0
0100001011110101,54.0,55.0,71.0,89.0,45.0,3.0,10.0,12.0
0100001010110011,54.0,41.0,74.0,170.0,8.0,41.0,36.0,90.0
0100001000010000,54.0,86.0,61.0,56.0,28.0,5.0,54.0,23.0
0011111111000001,54.0,68.0,114.0,38.0,30.0,2.0,4.0,18.0
0011111101111011,54.0,32.0,86.0,198.0,22.0,4.0,5.0,133.0
0011111100001011,54.0,40.0,64.0,140.0,43.0,4.0,12.0,80.0
0011111100001001,54.0,72.0,120.0,126.0,52.0,23.0,11.0,216.0
0011111011111001,54.0,67.0,36.0,81.0,19.0,1.0,35.0,10.0
